lat,lon,elevation_30m
14.63638888888889,120.98694444444445,14.807546
14.63638888888889,120.98722222222223,16.911102
14.63638888888889,120.98750000000001,17.361782
14.63638888888889,120.98777777777778,17.144388
14.63638888888889,120.98805555555556,15.524235
14.63638888888889,120.98833333333334,15.165703
14.63638888888889,120.98861111111111,15.242696
14.63638888888889,120.9888888888889,16.09668
14.63638888888889,120.98916666666668,15.051301
14.63638888888889,120.98944444444444,14.843062
14.63638888888889,120.98972222222223,14.768426
14.63638888888889,120.99000000000001,14.84443
14.63638888888889,120.99027777777778,14.788816
14.63638888888889,120.99055555555556,14.84125
14.63638888888889,120.99083333333334,15.238815
14.63638888888889,120.99111111111111,15.390169
14.63638888888889,120.99138888888889,15.241625
14.63638888888889,120.99166666666667,15.808945
14.636111111111111,120.98,13.45482
14.636111111111111,120.98027777777779,15.065929
14.636111111111111,120.98055555555555,13.91112
14.636111111111111,120.98083333333334,14.160363
14.636111111111111,120.98111111111112,12.395663
14.636111111111111,120.98138888888889,11.042568
14.636111111111111,120.98166666666667,9.706736
14.636111111111111,120.98194444444445,10.890645
14.636111111111111,120.98222222222223,12.10839
14.636111111111111,120.9825,11.599294
14.636111111111111,120.98277777777778,10.374783
14.636111111111111,120.98305555555557,11.607589
14.636111111111111,120.98333333333333,12.63504
14.636111111111111,120.98361111111112,11.359929
14.636111111111111,120.9838888888889,12.627176
14.636111111111111,120.98416666666667,12.786348
14.636111111111111,120.98444444444445,13.110633
14.636111111111111,120.98472222222223,14.06298
14.636111111111111,120.985,13.92489
14.636111111111111,120.98527777777778,14.480179
14.636111111111111,120.98555555555556,13.909425
14.636111111111111,120.98583333333333,14.740883
14.636111111111111,120.98611111111111,15.769585
14.636111111111111,120.9863888888889,16.16599
14.636111111111111,120.98666666666666,15.255909
14.636111111111111,120.98694444444445,16.548954
14.636111111111111,120.98722222222223,19.60433
14.636111111111111,120.98750000000001,17.682692
14.636111111111111,120.98777777777778,15.935039
14.636111111111111,120.98805555555556,14.850918
14.636111111111111,120.98833333333334,15.056324
14.636111111111111,120.98861111111111,14.827703
14.636111111111111,120.9888888888889,15.00207
14.636111111111111,120.98916666666668,14.392432
14.636111111111111,120.98944444444444,14.578751
14.636111111111111,120.98972222222223,15.178208
14.636111111111111,120.99000000000001,15.2377
14.636111111111111,120.99027777777778,16.548216
14.636111111111111,120.99055555555556,14.417018
14.636111111111111,120.99083333333334,14.458478
14.636111111111111,120.99111111111111,14.559168
14.636111111111111,120.99138888888889,14.705146
14.636111111111111,120.99166666666667,14.554166
14.636111111111111,120.99194444444444,14.6033945
14.636111111111111,120.99222222222222,15.358911
14.636111111111111,120.9925,15.181062
14.635833333333334,120.98,12.616207
14.635833333333334,120.98027777777779,14.248571
14.635833333333334,120.98055555555555,13.195669
14.635833333333334,120.98083333333334,14.966324
14.635833333333334,120.98111111111112,9.52925
14.635833333333334,120.98138888888889,10.562008
14.635833333333334,120.98166666666667,9.003622
14.635833333333334,120.98194444444445,11.08879
14.635833333333334,120.98222222222223,13.223037
14.635833333333334,120.9825,10.475832
14.635833333333334,120.98277777777778,10.6201105
14.635833333333334,120.98305555555557,12.308643
14.635833333333334,120.98333333333333,11.600938
14.635833333333334,120.98361111111112,12.266876
14.635833333333334,120.9838888888889,12.3867445
14.635833333333334,120.98416666666667,14.299711
14.635833333333334,120.98444444444445,13.517858
14.635833333333334,120.98472222222223,13.110108
14.635833333333334,120.985,13.590681
14.635833333333334,120.98527777777778,14.66633
14.635833333333334,120.98555555555556,13.514351
14.635833333333334,120.98583333333333,13.6871805
14.635833333333334,120.98611111111111,13.952893
14.635833333333334,120.9863888888889,15.255565
14.635833333333334,120.98666666666666,15.925005
14.635833333333334,120.98694444444445,15.957934
14.635833333333334,120.98722222222223,16.329464
14.635833333333334,120.98750000000001,16.7953
14.635833333333334,120.98777777777778,15.33573
14.635833333333334,120.98805555555556,14.812182
14.635833333333334,120.98833333333334,14.617746
14.635833333333334,120.98861111111111,15.325394
14.635833333333334,120.9888888888889,15.232734
14.635833333333334,120.98916666666668,15.305847
14.635833333333334,120.98944444444444,15.32172
14.635833333333334,120.98972222222223,14.655687
14.635833333333334,120.99000000000001,16.138306
14.635833333333334,120.99027777777778,17.611055
14.635833333333334,120.99055555555556,14.525509
14.635833333333334,120.99083333333334,14.921145
14.635833333333334,120.99111111111111,14.58958
14.635833333333334,120.99138888888889,14.546929
14.635833333333334,120.99166666666667,14.970508
14.635833333333334,120.99194444444444,14.01676
14.635833333333334,120.99222222222222,13.300033
14.635833333333334,120.9925,13.467925
14.635833333333334,120.99277777777779,13.110815
14.635555555555555,120.96194444444446,7.226238
14.635555555555555,120.96222222222222,5.007892
14.635555555555555,120.9625,7.1906724
14.635555555555555,120.96277777777779,3.3519397
14.635555555555555,120.96305555555556,4.2417293
14.635555555555555,120.96333333333334,4.302685
14.635555555555555,120.96361111111112,4.8857427
14.635555555555555,120.96388888888889,5.6840873
14.635555555555555,120.96416666666667,5.661736
14.635555555555555,120.96444444444445,4.126874
14.635555555555555,120.96472222222222,4.8227153
14.635555555555555,120.965,4.533429
14.635555555555555,120.96527777777779,5.222959
14.635555555555555,120.96555555555555,6.841373
14.635555555555555,120.96583333333334,5.287543
14.635555555555555,120.96611111111112,2.667528
14.635555555555555,120.9663888888889,2.781259
14.635555555555555,120.96666666666667,5.321403
14.635555555555555,120.96694444444445,7.0490813
14.635555555555555,120.96722222222223,3.1692429
14.635555555555555,120.9675,1.9682482
14.635555555555555,120.96777777777778,4.058931
14.635555555555555,120.96805555555557,3.9840474
14.635555555555555,120.96833333333333,5.008145
14.635555555555555,120.96861111111112,2.632444
14.635555555555555,120.9688888888889,3.0380788
14.635555555555555,120.96916666666667,2.0
14.635555555555555,120.96944444444445,2.0
14.635555555555555,120.96972222222223,2.0
14.635555555555555,120.97,2.0
14.635555555555555,120.97027777777778,2.0
14.635555555555555,120.97055555555556,2.0
14.635555555555555,120.97083333333333,2.0
14.635555555555555,120.97111111111111,2.0
14.635555555555555,120.9713888888889,2.0
14.635555555555555,120.97166666666668,2.0
14.635555555555555,120.97194444444445,2.0
14.635555555555555,120.97222222222223,2.0
14.635555555555555,120.97250000000001,4.3852267
14.635555555555555,120.97277777777778,4.152994
14.635555555555555,120.97305555555556,3.1539125
14.635555555555555,120.97333333333334,4.9011106
14.635555555555555,120.97361111111111,4.91306
14.635555555555555,120.9738888888889,4.248345
14.635555555555555,120.97416666666668,4.623146
14.635555555555555,120.97444444444444,4.2105155
14.635555555555555,120.97472222222223,5.2695923
14.635555555555555,120.97500000000001,7.57148
14.635555555555555,120.97527777777778,6.756244
14.635555555555555,120.97555555555556,5.857391
14.635555555555555,120.97583333333334,5.7449994
14.635555555555555,120.97611111111111,6.9016094
14.635555555555555,120.97638888888889,7.959443
14.635555555555555,120.97666666666667,4.5767384
14.635555555555555,120.97694444444446,3.7011442
14.635555555555555,120.97722222222222,5.323842
14.635555555555555,120.9775,4.955711
14.635555555555555,120.97777777777779,6.798265
14.635555555555555,120.97805555555556,8.064372
14.635555555555555,120.97833333333334,10.864312
14.635555555555555,120.97861111111112,10.650542
14.635555555555555,120.97888888888889,12.13598
14.635555555555555,120.97916666666667,11.610327
14.635555555555555,120.97944444444445,13.678224
14.635555555555555,120.97972222222222,12.057953
14.635555555555555,120.98,12.431973
14.635555555555555,120.98027777777779,13.189033
14.635555555555555,120.98055555555555,11.753224
14.635555555555555,120.98083333333334,10.812668
14.635555555555555,120.98111111111112,8.069529
14.635555555555555,120.98138888888889,7.442679
14.635555555555555,120.98166666666667,6.6554317
14.635555555555555,120.98194444444445,8.412397
14.635555555555555,120.98222222222223,7.6130047
14.635555555555555,120.9825,9.684578
14.635555555555555,120.98277777777778,11.253192
14.635555555555555,120.98305555555557,10.602135
14.635555555555555,120.98333333333333,12.584272
14.635555555555555,120.98361111111112,12.406076
14.635555555555555,120.9838888888889,12.2725115
14.635555555555555,120.98416666666667,12.464633
14.635555555555555,120.98444444444445,12.233404
14.635555555555555,120.98472222222223,14.183576
14.635555555555555,120.985,13.443188
14.635555555555555,120.98527777777778,12.99979
14.635555555555555,120.98555555555556,13.651058
14.635555555555555,120.98583333333333,13.653214
14.635555555555555,120.98611111111111,13.530858
14.635555555555555,120.9863888888889,14.094917
14.635555555555555,120.98666666666666,14.89668
14.635555555555555,120.98694444444445,15.068485
14.635555555555555,120.98722222222223,15.71929
14.635555555555555,120.98750000000001,16.915718
14.635555555555555,120.98777777777778,16.153349
14.635555555555555,120.98805555555556,16.06136
14.635555555555555,120.98833333333334,15.621165
14.635555555555555,120.98861111111111,16.219578
14.635555555555555,120.9888888888889,15.084521
14.635555555555555,120.98916666666668,14.84967
14.635555555555555,120.98944444444444,14.459375
14.635555555555555,120.98972222222223,14.417828
14.635555555555555,120.99000000000001,14.730005
14.635555555555555,120.99027777777778,16.468014
14.635555555555555,120.99055555555556,14.342281
14.635555555555555,120.99083333333334,15.140766
14.635555555555555,120.99111111111111,14.564027
14.635555555555555,120.99138888888889,13.522557
14.635555555555555,120.99166666666667,13.999247
14.635555555555555,120.99194444444444,13.540269
14.635555555555555,120.99222222222222,13.84104
14.635555555555555,120.9925,12.785798
14.635555555555555,120.99277777777779,13.660319
14.635277777777778,120.96027777777778,0.0
14.635277777777778,120.96055555555556,0.0
14.635277777777778,120.96083333333334,4.3146267
14.635277777777778,120.96111111111112,4.816172
14.635277777777778,120.96138888888889,5.059737
14.635277777777778,120.96166666666667,10.033183
14.635277777777778,120.96194444444446,10.802137
14.635277777777778,120.96222222222222,4.6699424
14.635277777777778,120.9625,2.881121
14.635277777777778,120.96277777777779,2.7980907
14.635277777777778,120.96305555555556,4.2125287
14.635277777777778,120.96333333333334,7.796677
14.635277777777778,120.96361111111112,6.1151705
14.635277777777778,120.96388888888889,4.0360975
14.635277777777778,120.96416666666667,5.3171334
14.635277777777778,120.96444444444445,2.848072
14.635277777777778,120.96472222222222,2.444389
14.635277777777778,120.965,4.8919444
14.635277777777778,120.96527777777779,4.3763056
14.635277777777778,120.96555555555555,5.8432355
14.635277777777778,120.96583333333334,3.8405313
14.635277777777778,120.96611111111112,4.064933
14.635277777777778,120.9663888888889,5.1772776
14.635277777777778,120.96666666666667,4.1132965
14.635277777777778,120.96694444444445,4.9819183
14.635277777777778,120.96722222222223,5.963011
14.635277777777778,120.9675,4.2982025
14.635277777777778,120.96777777777778,3.3671265
14.635277777777778,120.96805555555557,2.8167024
14.635277777777778,120.96833333333333,5.1971807
14.635277777777778,120.96861111111112,2.6857328
14.635277777777778,120.9688888888889,2.9078991
14.635277777777778,120.96916666666667,2.0
14.635277777777778,120.96944444444445,2.0
14.635277777777778,120.96972222222223,2.0
14.635277777777778,120.97,2.0
14.635277777777778,120.97027777777778,2.0
14.635277777777778,120.97055555555556,2.0
14.635277777777778,120.97083333333333,2.0
14.635277777777778,120.97111111111111,2.0
14.635277777777778,120.9713888888889,2.0
14.635277777777778,120.97166666666668,2.0
14.635277777777778,120.97194444444445,2.0
14.635277777777778,120.97222222222223,2.0
14.635277777777778,120.97250000000001,3.9349353
14.635277777777778,120.97277777777778,4.8629303
14.635277777777778,120.97305555555556,2.1821303
14.635277777777778,120.97333333333334,4.37916
14.635277777777778,120.97361111111111,4.584315
14.635277777777778,120.9738888888889,5.203757
14.635277777777778,120.97416666666668,4.2994175
14.635277777777778,120.97444444444444,4.552568
14.635277777777778,120.97472222222223,4.2166405
14.635277777777778,120.97500000000001,3.428072
14.635277777777778,120.97527777777778,3.967207
14.635277777777778,120.97555555555556,3.4982743
14.635277777777778,120.97583333333334,4.5646267
14.635277777777778,120.97611111111111,5.059481
14.635277777777778,120.97638888888889,4.8801746
14.635277777777778,120.97666666666667,4.056919
14.635277777777778,120.97694444444446,3.633748
14.635277777777778,120.97722222222222,5.873507
14.635277777777778,120.9775,5.073288
14.635277777777778,120.97777777777779,5.7590218
14.635277777777778,120.97805555555556,10.135414
14.635277777777778,120.97833333333334,11.377702
14.635277777777778,120.97861111111112,9.149513
14.635277777777778,120.97888888888889,11.393046
14.635277777777778,120.97916666666667,13.170587
14.635277777777778,120.97944444444445,15.792719
14.635277777777778,120.97972222222222,14.875082
14.635277777777778,120.98,13.056652
14.635277777777778,120.98027777777779,12.823342
14.635277777777778,120.98055555555555,11.881729
14.635277777777778,120.98083333333334,9.67718
14.635277777777778,120.98111111111112,9.355571
14.635277777777778,120.98138888888889,7.6672373
14.635277777777778,120.98166666666667,7.2186933
14.635277777777778,120.98194444444445,8.064871
14.635277777777778,120.98222222222223,6.2126904
14.635277777777778,120.9825,10.111139
14.635277777777778,120.98277777777778,10.494907
14.635277777777778,120.98305555555557,11.4445
14.635277777777778,120.98333333333333,12.029875
14.635277777777778,120.98361111111112,14.262182
14.635277777777778,120.9838888888889,13.119276
14.635277777777778,120.98416666666667,12.436164
14.635277777777778,120.98444444444445,13.331558
14.635277777777778,120.98472222222223,12.929919
14.635277777777778,120.985,13.567767
14.635277777777778,120.98527777777778,12.145212
14.635277777777778,120.98555555555556,13.211759
14.635277777777778,120.98583333333333,11.9661875
14.635277777777778,120.98611111111111,13.473973
14.635277777777778,120.9863888888889,13.271918
14.635277777777778,120.98666666666666,13.307128
14.635277777777778,120.98694444444445,14.69599
14.635277777777778,120.98722222222223,15.441829
14.635277777777778,120.98750000000001,15.822951
14.635277777777778,120.98777777777778,15.756153
14.635277777777778,120.98805555555556,15.307423
14.635277777777778,120.98833333333334,15.011595
14.635277777777778,120.98861111111111,14.685667
14.635277777777778,120.9888888888889,14.606657
14.635277777777778,120.98916666666668,14.753014
14.635277777777778,120.98944444444444,14.377059
14.635277777777778,120.98972222222223,14.471088
14.635277777777778,120.99000000000001,16.84984
14.635277777777778,120.99027777777778,15.795482
14.635277777777778,120.99055555555556,14.070024
14.635277777777778,120.99083333333334,13.6302805
14.635277777777778,120.99111111111111,14.153895
14.635277777777778,120.99138888888889,13.82538
14.635277777777778,120.99166666666667,13.407521
14.635277777777778,120.99194444444444,12.834183
14.635277777777778,120.99222222222222,12.5784645
14.635277777777778,120.9925,12.252804
14.635277777777778,120.99277777777779,12.319484
14.635,120.96000000000001,0.0
14.635,120.96027777777778,0.0
14.635,120.96055555555556,3.5791292
14.635,120.96083333333334,4.631418
14.635,120.96111111111112,5.63461
14.635,120.96138888888889,10.6159115
14.635,120.96166666666667,15.456316
14.635,120.96194444444446,11.465205
14.635,120.96222222222222,3.9774258
14.635,120.9625,3.5622795
14.635,120.96277777777779,4.84589
14.635,120.96305555555556,7.9170065
14.635,120.96333333333334,6.539632
14.635,120.96361111111112,4.946328
14.635,120.96388888888889,3.652786
14.635,120.96416666666667,2.6236281
14.635,120.96444444444445,5.520437
14.635,120.96472222222222,4.205342
14.635,120.965,3.7922387
14.635,120.96527777777779,3.62284
14.635,120.96555555555555,3.7365673
14.635,120.96583333333334,4.6630545
14.635,120.96611111111112,4.0239983
14.635,120.9663888888889,3.9908354
14.635,120.96666666666667,5.237102
14.635,120.96694444444445,6.2380075
14.635,120.96722222222223,4.6358504
14.635,120.9675,3.8555226
14.635,120.96777777777778,3.6457691
14.635,120.96805555555557,4.1437926
14.635,120.96833333333333,5.2161593
14.635,120.96861111111112,1.806913
14.635,120.9688888888889,2.3226662
14.635,120.96916666666667,2.8588645
14.635,120.96944444444445,2.0
14.635,120.96972222222223,2.0
14.635,120.97,2.0
14.635,120.97027777777778,2.0
14.635,120.97055555555556,2.0
14.635,120.97083333333333,2.0
14.635,120.97111111111111,2.0
14.635,120.9713888888889,2.0
14.635,120.97166666666668,2.0
14.635,120.97194444444445,2.0
14.635,120.97222222222223,2.0
14.635,120.97250000000001,3.2266386
14.635,120.97277777777778,4.706635
14.635,120.97305555555556,4.04637
14.635,120.97333333333334,5.0302134
14.635,120.97361111111111,4.0923395
14.635,120.9738888888889,4.818869
14.635,120.97416666666668,5.222528
14.635,120.97444444444444,5.6901627
14.635,120.97472222222223,6.1732345
14.635,120.97500000000001,4.8170557
14.635,120.97527777777778,3.788723
14.635,120.97555555555556,4.4562497
14.635,120.97583333333334,4.5399346
14.635,120.97611111111111,4.984739
14.635,120.97638888888889,4.565862
14.635,120.97666666666667,4.269167
14.635,120.97694444444446,5.1522965
14.635,120.97722222222222,5.296396
14.635,120.9775,4.642463
14.635,120.97777777777779,5.5182443
14.635,120.97805555555556,7.3060055
14.635,120.97833333333334,10.856338
14.635,120.97861111111112,14.74134
14.635,120.97888888888889,11.943931
14.635,120.97916666666667,13.313177
14.635,120.97944444444445,14.40303
14.635,120.97972222222222,11.582418
14.635,120.98,12.09251
14.635,120.98027777777779,11.233448
14.635,120.98055555555555,10.401317
14.635,120.98083333333334,8.110019
14.635,120.98111111111112,7.296562
14.635,120.98138888888889,6.140297
14.635,120.98166666666667,8.061299
14.635,120.98194444444445,9.384821
14.635,120.98222222222223,9.751632
14.635,120.9825,9.942018
14.635,120.98277777777778,10.610438
14.635,120.98305555555557,11.104912
14.635,120.98333333333333,11.370914
14.635,120.98361111111112,11.695915
14.635,120.9838888888889,13.274637
14.635,120.98416666666667,12.975499
14.635,120.98444444444445,11.926523
14.635,120.98472222222223,13.013485
14.635,120.985,12.45327
14.635,120.98527777777778,12.045738
14.635,120.98555555555556,12.50379
14.635,120.98583333333333,12.601917
14.635,120.98611111111111,12.170736
14.635,120.9863888888889,13.19967
14.635,120.98666666666666,13.041184
14.635,120.98694444444445,13.6189785
14.635,120.98722222222223,14.790618
14.635,120.98750000000001,14.586083
14.635,120.98777777777778,13.974045
14.635,120.98805555555556,14.249373
14.635,120.98833333333334,13.846822
14.635,120.98861111111111,13.582106
14.635,120.9888888888889,14.787481
14.635,120.98916666666668,16.049673
14.635,120.98944444444444,14.951947
14.635,120.98972222222223,15.184106
14.635,120.99000000000001,15.018743
14.635,120.99027777777778,15.128824
14.635,120.99055555555556,14.238396
14.635,120.99083333333334,13.933285
14.635,120.99111111111111,13.012436
14.635,120.99138888888889,12.934503
14.635,120.99166666666667,12.177633
14.635,120.99194444444444,12.357609
14.635,120.99222222222222,12.541036
14.635,120.9925,12.271665
14.634722222222223,120.95944444444444,0.0
14.634722222222223,120.95972222222223,0.0
14.634722222222223,120.96000000000001,4.412905
14.634722222222223,120.96027777777778,6.552899
14.634722222222223,120.96055555555556,5.536926
14.634722222222223,120.96083333333334,5.862685
14.634722222222223,120.96111111111112,6.1650243
14.634722222222223,120.96138888888889,8.462928
14.634722222222223,120.96166666666667,9.106796
14.634722222222223,120.96194444444446,4.177622
14.634722222222223,120.96222222222222,3.369872
14.634722222222223,120.9625,3.858124
14.634722222222223,120.96277777777779,4.8129215
14.634722222222223,120.96305555555556,5.0204053
14.634722222222223,120.96333333333334,5.048483
14.634722222222223,120.96361111111112,4.186294
14.634722222222223,120.96388888888889,5.2194824
14.634722222222223,120.96416666666667,3.086316
14.634722222222223,120.96444444444445,4.6429515
14.634722222222223,120.96472222222222,2.379946
14.634722222222223,120.965,3.0465572
14.634722222222223,120.96527777777779,5.101369
14.634722222222223,120.96555555555555,2.6582818
14.634722222222223,120.96583333333334,6.2083993
14.634722222222223,120.96611111111112,7.144603
14.634722222222223,120.9663888888889,6.2348247
14.634722222222223,120.96666666666667,6.9357305
14.634722222222223,120.96694444444445,6.4499216
