id,thumb_kind,captured_at,camera_type,sequence,lat,lon,width,height,face,yaw_deg,pitch_deg,hfov_deg,split
298652311706073,2048,1632303292000,spherical,zQCtUGVnOyMh93bBmJE87X,14.561765536531,121.02680445719,1024,1024,right,90.0,-10.0,80.0,train
2934968960001949,2048,1715169371000,spherical,y5JnNZq7vcwStzUWLdj98K,14.629593889329,120.99800663906,1024,1024,forward,241.12609937885,-10.0,80.0,train
123061626787494,2048,1646988552000,spherical,gZuJEnTX93BG6HpylbRP14,14.606070045924,120.98889619966,1024,1024,right,90.0,-10.0,80.0,train
467324305774891,2048,1712542222800,perspective,s41eEdnPKoBRSaOpzH6L5G,14.568062103947,121.00762931595,3840,2160,,,,,train
682585350637996,2048,1712549633600,perspective,DIbemh6v9tj1PQu0qws4ZS,14.573692124592,121.00719427362,3840,2160,,,,,train
1158347168613293,2048,1714893806000,perspective,PqC3RujIDeQw6NG0VUpsa1,14.636338,121.016631,3840,2160,,,,,train
795658937805052,2048,1605774617000,equirectangular,yfsMYeHShq30b6TwoEDI44,14.605978318746,120.97527951304,1024,1024,left,-90.0,-10.0,80.0,train
990668092770613,2048,1712467552600,perspective,mfkn8KMQEsPaChu3iSq2vN,14.585446811745,121.02710131573,3840,2160,,,,,train
1307024089782397,2048,1646568623000,spherical,X3zBmFH92UDLsuoyI4knOM,14.614643680573,121.01681245079,1024,1024,forward,0.0,-10.0,80.0,train
1157700262240990,2048,1712579692000,spherical,4dXJ0vMc6yHBV59luTZ1eU,14.592678552643,121.01328927021,1024,1024,forward,252.96299531118,-10.0,80.0,train
340915468099894,2048,1646807119299,fisheye,5LdpFgm9AutSXYPKbCNs4h,14.578536895619,121.02114651362,3840,2160,,,,,train
431093206219237,2048,1712552098400,perspective,l4aohm1gUAKd5pE6NP3J2T,14.580126594285,121.00794808252,3840,2160,,,,,train
1182070986040209,2048,1667652776787,perspective,CKJierydhFqA6z5Ew9ou7U,14.588222005239,121.02508519722,5184,3888,,,,,train
413975194954386,2048,1712675994000,spherical,3bI5QhcS64O8rTzNGmkZEj,14.618017281345,121.00452155588,1024,1024,forward,264.86360100501,-10.0,80.0,train
4973249986099578,2048,1646445859296,fisheye,5wz4VDd8jhO0MW7UAFeKYu,14.626397887972,120.96016128264,3840,2160,,,,,train
675643153744227,2048,1646450123798,,sXyUmpWrSI5zQxF7120qeb,,,3840,2160,,,,,train
1006167359955717,2048,1631696384000,spherical,Y1OfT80vSePElh9iVWdsIn,14.579429412717,121.02075131697,1024,1024,left,-90.0,-10.0,80.0,train
2619001084970481,2048,1715164789000,spherical,tkP9ruWZhMG30fIdNKaD6g,14.638472822925,121.00096990887,1024,1024,right,442.72375584931,-10.0,80.0,train
320463310156241,2048,1646789631294,fisheye,E1VomrxywCMsg7YHl4OPU8,14.564337362144,121.01165138181,3840,2160,,,,,train
398225036532619,2048,1715160401000,spherical,yBf1nzjbUlrGN37RcQI24A,14.6278369391,120.99349408494,1024,1024,forward,45.930668604864,-10.0,80.0,train
463170203065106,2048,1712540212600,perspective,5NZadOWoyYiuSX3PwE8shT,14.600164349212,120.98446220972,3840,2160,,,,,train
411293118459511,2048,1712474415200,perspective,7voCy5AsJm4cQhORIxnULk,14.58492427586,120.97376020099,3840,2160,,,,,train
341580179030865,2048,1712482011000,spherical,OAxhKHFNkutCvGU5f2ijgd,14.556709682052,121.0024084609,1024,1024,right,255.29962144368,-10.0,80.0,train
462362482980518,2048,1712476403200,perspective,NXjDRTpKLOPb7yMUIHS1iq,14.593354327074,120.95575389389,3840,2160,,,,,train
1127308824504572,2048,1646807007291,fisheye,4snKoAxNPmDwgYkrUOZdJR,14.575605545557,121.025201053,3840,2160,,,,,train
1000244378414493,2048,1714954182000,perspective,KqTSDnHpdZVihvBO5wob4m,14.614414251612,120.98922572925,3840,2160,,,,,train
812751406319928,2048,1559809260000,perspective,43KNtRyv-mUc7Ue3HJmmcQ,14.579982535119,121.02661932336,4000,3000,,,,,train
5766739906686428,2048,1646463827791,fisheye,zxP28BnboYDL0TQ56ijqtZ,14.593935571327,120.9636528099,3840,2160,,,,,train
443573158318975,2048,1712559377400,perspective,y4KxbW7hd3t2Hl6IZDEqjM,14.600218713255,121.01694253566,3840,2160,,,,,train
1882547968841305,2048,1712391685800,perspective,OPBNM0DLKzIpAXc4ojbyU7,14.563660164249,120.99809061745,3840,2160,,,,,train
346261794187675,2048,1646501486000,spherical,FJjGKqPT9Z3O82tb4Ik6Vo,14.599930820797,120.97921527224,1024,1024,right,90.0,-10.0,80.0,train
486944616442499,2048,1646836754000,spherical,8ZKyLWhER63VMoUen4I5NA,14.572677225561,121.02888589113,1024,1024,forward,0.0,-10.0,80.0,train
1392338954755876,2048,1715010432000,fisheye,RJXaTDpFKPuflkCYAMmZ5E,14.622506352821,121.00308459503,2704,2028,,,,,train
1054787975071542,2048,1646456922292,,DHlsLqz4r50639Bo2S7Xy1,,,3840,2160,,,,,train
698220961378226,2048,1646639561290,fisheye,JzQNFTbM8nm5vyDfKxrtlY,14.600948255902,120.98999299008,3840,2160,,,,,train
512115451334715,2048,1714918560000,spherical,Kf3RD5I976EwpBqGzsCTWA,14.641579734978,121.02133213261,1024,1024,forward,62.099893081921,-10.0,80.0,train
1191163394724172,2048,1631705426000,spherical,ft3DyoqIgPRAjhU4iOWJap,14.597139967113,121.01613065335,1024,1024,right,90.0,-10.0,80.0,train
7477738965678782,2048,1712556523400,perspective,n172Drh60oRLVpYxATUdK5,14.579933427834,121.00748255234,3840,2160,,,,,train
502421901341685,2048,1646554086290,,7GtFrdBujQ9Yq8ge3wEAUa,,,3840,2160,,,,,train
371506250955583,2048,1581221693523,fisheye,wb2zxs2nuem7mwvs4s7zig,14.617455873682,120.96495488274,3840,2160,,,,,train
562182554939350,2048,1646783559792,fisheye,ZyCEALn6lBqjfVYiT1wPv2,14.61060824468,120.96929383363,3840,2160,,,,,train
7678115832236535,2048,1715041214000,perspective,8dRrgvZp4Gf0sTHAqLVlnW,14.637332,120.966298,3840,2160,,,,,train
2785412768427257,2048,1646461532798,fisheye,TsEcHGlJoXkxDazqW72iuw,14.618831868321,120.98385416523,3840,2160,,,,,train
333934518718253,2048,1646453622294,fisheye,mieqojvtQdIxk9a0DXFPKZ,14.578204440865,120.99309415624,3840,2160,,,,,train
351645851336798,2048,1714875124000,perspective,yRq5KzhZcjSDptEVWIQ18u,14.623208,121.024014,3840,2160,,,,,train
1594140947812686,2048,1714910911000,spherical,pjnOtl617Hgzeau02ZGrYs,14.627935044119,121.02323210464,1024,1024,forward,102.36286840511,-10.0,80.0,train
1629966387840131,2048,1712472384600,perspective,yntxsdXgT3V2DCcZK6Owjm,14.591122487146,120.97254750483,3840,2160,,,,,train
550805536256517,2048,1646476025000,spherical,ZkgrhnzaKB21AfXLSOVRo8,14.632590708316,121.00916686822,1024,1024,left,-90.0,-10.0,80.0,train
1691988628078476,2048,1747271081830,spherical,pexgyUNYnlBoVhK25bX68v,14.587516074617,121.01644535493,1024,1024,forward,87.524373722259,-10.0,80.0,train
829914140939456,2048,1563115970000,perspective,lsAzxSZhr5C9Kst36s5ACA,14.605685947997,121.00719303114,4000,3000,,,,,train
2803253269975999,2048,1646729522000,spherical,QzBKTh0jLi3wyDFukvS4XC,14.627811038898,121.01288188494,1024,1024,forward,0.0,-10.0,80.0,train
369626726151189,2048,1714900394000,spherical,oIwf1y9iMzJ8V74rFutWpk,14.600403251637,120.98443522242,1024,1024,right,281.22891402967,-10.0,80.0,train
409850691862729,2048,1712474901400,perspective,vpg3znw2PyDQXc90CkTSjK,14.594027218602,120.95985063996,3840,2160,,,,,train
794684102701836,2048,1714921242000,spherical,PDbHRBavwWpLG74VCKU6do,14.641843034151,121.0236150791,1024,1024,left,162.85749542419,-10.0,80.0,train
625972242142321,2048,1631716594000,spherical,dySV2Cqls7TF8cZ1BmgnRx,14.580061506528,121.0069994735,1024,1024,forward,0.0,-10.0,80.0,train
1574556849825990,2048,1714971633000,perspective,fD4dOFMNyrJVBn07EIxRml,14.61556304929,120.96635739624,3840,2160,,,,,train
490969436763971,2048,1715069184000,spherical,Ve0j28qFBxNY5HiydW3ELU,14.635193974218,120.96593565856,1024,1024,forward,33.22049834699,-10.0,80.0,train
366895675318764,2048,1646403183797,fisheye,7nN5I8D4YClUWT2LxBsco3,14.564785599307,121.02890258622,3840,2160,,,,,train
670240637618324,2048,1646715519297,fisheye,2GEoCcHPJkBtmjlwWrYhiQ,14.600820655526,121.01667182726,3840,2160,,,,,train
126877696080812,2048,1581818548023,fisheye,n3hj0o54sx38ssqevqr0jg,14.600249120746,121.01680485739,3840,2160,,,,,train
342894531237264,2048,1646793193797,fisheye,mwFBGpsj84vhtf2OYTyaUA,14.569454111855,121.02455197697,3840,2160,,,,,train
432332229416059,2048,1712544035000,perspective,YOy3F8wolrzSQMt7kXhdeR,14.56927590259,121.00324421997,3840,2160,,,,,train
2034817253337857,2048,1534478785385,perspective,MAYqf2hRRGO29m2i_9czXQ,14.621656726409,121.02382123452,4128,3096,,,,,train
467739706094038,2048,1714890003000,perspective,UIWo3Q0HOP9A6yXwqinGmY,14.642251,121.020906,3840,2160,,,,,train
138442982077906,2048,1646972660791,fisheye,Q7pTyj9AsoDWzEuJUV31Hq,14.595734647145,121.02836073423,3840,2160,,,,,train
394428900313383,2048,1715071646000,spherical,hHTI2f9Ey4pRLnrKsoCFdD,14.630450002855,120.96046662275,1024,1024,right,340.40878301536,-10.0,80.0,train
853533899965369,2048,1714995752000,spherical,Fz6qQuicJnaeVZbHySYGrN,14.611702639181,120.96292714459,1024,1024,forward,180.10852846924,-10.0,80.0,train
3200964896859150,2048,1646794191791,fisheye,x3uheiSBamGtY6jFyEJTXU,14.562850487009,121.02229624689,3840,2160,,,,,train
8013055895380847,2048,1715419524000,spherical,2lSCDxB0uaXLwG19EzfN6q,14.6398768592,121.01198401576,1024,1024,forward,167.66332175136,-10.0,80.0,train
511834213717106,2048,1646453200299,fisheye,n1stjyQLIkfNB5gcEuzaMR,14.577928009778,120.99339335693,3840,2160,,,,,train
1116346346337868,2048,1712468707000,perspective,4nmbLK5QjBPliXNE6pVUqf,14.561180918695,120.98686028173,3840,2160,,,,,train
800789162037056,2048,1715069594000,spherical,Ve0j28qFBxNY5HiydW3ELU,14.641411590075,120.96328127251,1024,1024,right,248.24904190778,-10.0,80.0,train
839504933648849,2048,1581824352523,fisheye,l0mdeglaljs6u65br9wfvi,14.627821011023,120.96556222598,3840,2160,,,,,train
1147294369379304,2048,1646466231291,fisheye,ptiDSZuAvfRIlLF9xU1Vb2,14.57975966031,120.97966213297,3840,2160,,,,,train
3775883155814387,2048,1517216388456,perspective,uk1ZILYTgGvWGfKwPJXvoA,14.586514977407,121.00115935329,3024,3024,,,,,train
136935072230759,2048,1646642666799,fisheye,dIVf18SR7HrZBQn5Eh3JUt,14.613899915575,121.00785141808,3840,2160,,,,,train
121247213847993,2048,1646718082796,fisheye,cQkR4bnuPsIa8AiWwSZXmN,14.632588308668,121.02122400748,3840,2160,,,,,train
350601650357637,2048,1646701710294,fisheye,qjQUdOtGho4Yvgb6CSc0LX,14.624638397047,121.00938577792,3840,2160,,,,,train
1006305400284994,2048,1646445958793,fisheye,Jmx9wrBNLW3QntFXGi2HTg,14.634371786776,120.9578274332,3840,2160,,,,,train
7447732138602141,2048,1646453739299,fisheye,Rx9cA6ByGhQoakKftYiTud,14.582058369099,120.98904845994,3840,2160,,,,,train
746825114329349,2048,1712544905000,perspective,H1B83cQEYv0yAed9wjtVhZ,14.587248795282,120.9870157711,3840,2160,,,,,train
598812361528718,2048,1631282856000,spherical,3drVg9YPpkmhEi17HwGlxB,14.592575451733,120.96051570946,1024,1024,right,90.0,-10.0,80.0,train
308490281356166,2048,1646793198298,fisheye,mwFBGpsj84vhtf2OYTyaUA,14.569599362756,121.02459474918,3840,2160,,,,,train
833330582152791,2048,1712622091800,perspective,UHoMkus1vq3Dj7gyAVC902,14.599721057073,121.01687136393,3840,2160,,,,,train
1927725060950543,2048,1646737978000,spherical,uHUWSxywEkI9TzsC3bimBA,14.603808885064,120.99785760703,1024,1024,left,-90.0,-10.0,80.0,train
2778470708969312,2048,1712465877400,perspective,IF4Sz8w6KL9yVqA3EpW1Ru,14.57998988005,121.02639882528,3840,2160,,,,,train
2483716588488738,2048,1714880309000,perspective,enSqL2cz1gX9yw5p3ahlfk,14.605983400734,120.97516029855,3840,2160,,,,,train
5195392050512952,2048,1646456590799,fisheye,VyKTdjxfnSoHpeaqvM8cWu,14.619831728078,120.99286531754,3840,2160,,,,,train
643012933663014,2048,1646488602000,spherical,nBsbaXqdzTk6MLCZ9oelKJ,14.606810412814,120.98957249232,1024,1024,right,90.0,-10.0,80.0,train
386491881055712,2048,1712473006600,perspective,QcCSKUazHiFA76ytxDquVM,14.587796248945,120.97461877507,3840,2160,,,,,train
710800106964660,2048,1646458625290,fisheye,ktzC95a4xby2diWRXr7GSQ,14.578350527092,120.98976521317,3840,2160,,,,,train
707023506992297,2048,1646547689298,fisheye,VEbds76vyeZOgYM9uH5rU3,14.621433430227,120.97204333628,3840,2160,,,,,train
1419951648668466,2048,1714897082000,spherical,LwrEV4IDZYXHAyChBKOmpv,14.605795704319,120.97487474579,1024,1024,right,335.33238961547,-10.0,80.0,train
1482567065992085,2048,1712622637200,,l091Mho6afps5deirwJDA2,,,3840,2160,,,,,train
1188563708836249,2048,1714908283000,spherical,Tjtb89IxkeODpZi4lJCnXz,14.610978686272,121.01791430628,1024,1024,left,268.06755672111,-10.0,80.0,train
273002871694125,2048,1646494884000,spherical,xvVZlrsAm8f2iczTaoyBJ6,14.62569189546,120.97907043706,1024,1024,left,-90.0,-10.0,80.0,train
8458437327504414,2048,1712454430200,perspective,Zi7Kj9lHzB2v5EY0WsOPa1,14.564729515528,121.00171638667,3840,2160,,,,,train
840135811416690,2048,1714876860000,perspective,nYRsLIHKNw5qrvGbUtB42D,14.617388397404,121.02334128578,3840,2160,,,,,train
202273445056825,2048,1581821291023,fisheye,rvb8u7yeq0dhr9r9lnuio9,14.610691288179,120.97239698349,3840,2160,,,,,train
138386482033054,2048,1646553597790,,9Kt7EO4pVvfenWFUlBrRTP,,,3840,2160,,,,,train
1107135553397630,2048,1646644782794,fisheye,IYi06U7gLCva5PXDh8OmEj,14.588170294789,120.98513028556,3840,2160,,,,,train
836732871817644,2048,1712476366800,perspective,hmpTxKQdFr7lvGwq83nYIb,14.591910602247,120.95490060413,3840,2160,,,,,train
496475165461753,2048,1646463271296,fisheye,KFhT1SJBZ6G5yQvVfwPu9j,14.592661159275,120.9555021303,3840,2160,,,,,train
971763444159978,2048,1712453211800,perspective,YxLhActTz1fmu3j84aKHdg,14.556371158912,121.00251186607,3840,2160,,,,,train
3905178556435875,2048,1714912363000,spherical,z1rdmO3TngVivbDte0PLo8,14.6306404,121.0273028,1024,1024,forward,283.49862853389,-10.0,80.0,train
498647021730181,2048,1646545558294,fisheye,MlrP9FzwdXi3oAG2fg4SZh,14.610064289563,120.96800277075,3840,2160,,,,,train
1020160082242857,2048,1646960562799,fisheye,rbnJZPIhFzBKl42Xic950E,14.636705380302,121.0256368784,3840,2160,,,,,train
975124270589252,2048,1715157359000,spherical,tEnevUhKNqDPmZBJTisduA,14.623340326808,121.00465292649,1024,1024,forward,313.05544126332,-10.0,80.0,train
386490313147147,2048,1631867741000,spherical,yaTB7OAzmFhq9CcWS10jw8,14.602377335312,121.01105505418,1024,1024,right,90.0,-10.0,80.0,train
439813609071861,2048,1714906403000,spherical,h21IbRu9ag4cTzqfEQsopn,14.61327810492,121.02888851929,1024,1024,right,90.0,-10.0,80.0,train
4771100993012692,2048,1646639813290,fisheye,8y7Slz3JETbQGLdkC46pah,14.605657726339,120.99141685622,3840,2160,,,,,train
501938241477947,2048,1646559733000,spherical,8OEApNGLaxUrDKZ4n5BcTR,14.600156514197,120.97920114754,1024,1024,left,-90.0,-10.0,80.0,train
365911976468451,2048,1712465203600,perspective,IRtfMPWuiv65EO98s0o1me,14.564850303518,120.99124547127,3840,2160,,,,,train
3866884446889687,2048,1715000801000,spherical,iIlL1asTKSmr3fWOq9cytw,14.621354126944,120.96992730773,1024,1024,right,118.260207953592,-10.0,80.0,train
437485711467366,2048,1646449458791,fisheye,8w0C9UPySafZYJIHnu3rVN,14.586528504756,120.97757809405,3840,2160,,,,,train
997926251678805,2048,1712627552400,perspective,59JwEUfHyglzcFrbdhNGK4,14.602518788374,121.00681044564,3840,2160,,,,,train
941733806535514,2048,1646819670000,spherical,QgpIuGMJo9ykFxHYUXABZm,14.561533948422,121.02005131113,1024,1024,left,-90.0,-10.0,80.0,train
1255032335518711,2048,1714977844000,perspective,g0PshAC18votwxQqHSedVR,14.639279644176,120.97382725621,3840,2160,,,,,train
3451879448249021,2048,1560532568000,perspective,RQ3KrNAVpWcsuzMbOm0PXA,14.572880890859,121.02860964898,4000,3000,,,,,train
761941404597841,2048,1631266326000,spherical,nU6EjPey71NbWfsI0KmCdZ,14.640262734293,120.98339018181,1024,1024,right,90.0,-10.0,80.0,train
802722268479755,2048,1712643424800,perspective,dEufXkR1ewv3KbNGZlYoqS,14.603869131374,121.01010803771,3840,2160,,,,,train
121238680516522,2048,1647062724292,fisheye,lzaY6xIVvS98KtuUW1nq4b,14.55886858272,121.02767573202,3840,2160,,,,,train
811435174220785,2048,1712475095200,perspective,aSpFR7AVIT5KdgisJNOzo2,14.591908625578,120.95617483812,3840,2160,,,,,train
281408397506491,2048,1646480275000,spherical,iF78stl1bG9HQXoYyTLg5C,14.640794172308,120.99476644303,1024,1024,forward,0.0,-10.0,80.0,train
791895446126793,2048,1714966789000,perspective,sRgOwz2Z0qik7dPubYL94Q,14.614553347463,120.96263026458,3840,2160,,,,,train
781535512728089,2048,1563102608000,perspective,gI6ahS4oi0DgmAfe70FOdQ,14.578277091436,120.97906058662,4000,3000,,,,,train
1182182119571377,2048,1714892472000,perspective,5SklRY2jdsiTxhoWHOnZyU,14.641032589154,121.02121709951,3840,2160,,,,,train
944533986257420,2048,1646547130796,fisheye,HJUMshZY4OoQ2RLFnwmj1S,14.626536644351,120.96776349327,3840,2160,,,,,train
2195661327238676,2048,1646485132000,spherical,2iPz6aUeWENkvhTlVdI8pf,14.623884,120.9975409,1024,1024,left,-90.0,-10.0,80.0,train
1563813844183782,2048,1712501598000,spherical,RZLknwW6X32PHmgJrdsMYq,14.591465973087,120.97419312362,1024,1024,left,146.64740179151,-10.0,80.0,train
8219134904763634,2048,1712475066200,perspective,aSpFR7AVIT5KdgisJNOzo2,14.592599033017,120.9557697321,3840,2160,,,,,train
7906359306088593,2048,1712472467800,perspective,8gqlBVrYHsM64jbPwDoiFt,14.585728538872,121.01086582367,3840,2160,,,,,train
974097127633314,2048,1712561502600,perspective,VmM3y9ASZCseEGN4X2TDb6,14.601109592037,121.02342132052,3840,2160,,,,,train
1185825706110593,2048,1712476257400,perspective,LDoOlyZ1r2Nqw8du79GRJ4,14.590993,120.953897,3840,2160,,,,,train
375916147866378,2048,1646479459000,spherical,FymZGcz2w54DMxveuBiVUA,14.618420269123,121.00222282389,1024,1024,right,90.0,-10.0,80.0,train
386414272997720,2048,1646450657795,fisheye,9CwFEvuPNOdMGtipY3LHb8,14.618614016939,121.00243250517,3840,2160,,,,,train
863826788926542,2048,1714983254000,spherical,2NUQckEyzjFfsetWSIJ0Gn,14.619868108303,120.99732145884,1024,1024,left,37.46061256157,-10.0,80.0,train
1001495198388303,2048,1714906411000,spherical,h21IbRu9ag4cTzqfEQsopn,14.613278091966,121.0288884272,1024,1024,left,0.0,-10.0,80.0,train
1302039440764631,2048,1715132564000,perspective,jtIwpsK8n9uqhfeMyO3QXP,14.625064498699,120.99907053113,3840,2160,,,,,train
7143298299103388,2048,1715098285000,spherical,nUc2DNSYyqs8kAhvx95eIO,14.631619263817,121.02107817108,1024,1024,right,267.22662881045,-10.0,80.0,train
826219842710167,2048,1712556715200,perspective,FsJNaZOGMUmCyjTwo4d7Sq,14.582392885373,121.01371887504,3840,2160,,,,,train
5320401681313258,2048,1646554116295,fisheye,UdNojV4JgYBiEhkWS7wZal,14.630862434351,120.96423149837,3840,2160,,,,,train
1593415221033748,2048,1646450653295,fisheye,dSgFVep3zGHCQIlEkmbW0J,14.618719783272,121.00253577169,3840,2160,,,,,train
556670498961170,2048,1646721536796,fisheye,LS0mEAjXdHwl3bi6hKoRDM,14.622173260608,121.02525354194,3840,2160,,,,,train
184915716832408,2048,1581822978523,fisheye,yriqabok5sdgv0fg1vc65j,14.61007952575,120.96106324931,3840,2160,,,,,train
704117230772792,2048,1646548718796,fisheye,fkDgw1l2cGbPM5Vy9JjUAi,14.635490219662,120.96256891463,3840,2160,,,,,train
1131199601505406,2048,1712644763600,perspective,3UZQbo7GAeVE1jXLtT8kgy,14.60924385987,120.99326809721,3840,2160,,,,,train
1922094048242656,2048,1712561373000,perspective,qrmEdUDBJiH0ZYh1gspR4N,14.58649524964,121.00537898114,3840,2160,,,,,train
979169474218023,2048,1712455136000,perspective,WLEBYue6fQ91dmJZiycUp3,14.56395326218,121.00266001632,3840,2160,,,,,train
197637508743711,2048,1563111621000,perspective,22HnpTfywkPVmCZDeVdl4w,14.596705657819,121.0157864564,4000,3000,,,,,train
362238916840326,2048,1712465266600,perspective,p0v1ey8QNRk2hYTO5aZ6gX,14.564815563759,120.99085097945,3840,2160,,,,,train
458464378585187,2048,1517921419508,equirectangular,ffDZ82pgVPT2S48HMkXB1A,14.558253867779,121.01200502019,1024,1024,right,297.2,-10.0,80.0,train
576488890160341,2048,1631197537000,spherical,lPMwZ4grjRHqW6XYT2KxVz,14.619028029589,120.96974968054,1024,1024,left,-90.0,-10.0,80.0,train
1559292531321314,2048,1715161239000,spherical,tjUlqo8N1ivw30Dzn2fRpV,14.628402427375,120.99902273381,1024,1024,forward,63.762773832553,-10.0,80.0,train
521631192678595,2048,1646668762000,spherical,AHDgcUGsjwCnKyhrJd1XFu,14.604194587447,120.99590680301,1024,1024,left,-90.0,-10.0,80.0,train
109185871658053,2048,1646463458792,fisheye,zO8J4EcFVe65ZjrxRlNtQi,14.592861324356,120.95584914284,3840,2160,,,,,train
1125537598243275,2048,1646443796297,fisheye,Xs54EZxySBirJUpleV8z0P,14.585288262653,121.00615150421,3840,2160,,,,,train
759752548026695,2048,1563104688000,perspective,WX9nL4mGv3GfwmBEhqKg6g,14.581825628096,120.97351591389,4000,3000,,,,,train
1463670664233880,2048,1712679076000,spherical,Kb5DnuiCMOvlYawp6qZAXW,14.6066011,121.01983959997,1024,1024,forward,43.931714493787,-10.0,80.0,train
1020720969690695,2048,1712392694600,perspective,cBOwxbX2sGU6Puzo8HmRhM,14.557110115289,121.00743567828,3840,2160,,,,,train
1324023754764486,2048,1646482090000,spherical,DQYavMe3GyOUnfCsxT5ZAp,14.636417697505,120.99314060001,1024,1024,forward,0.0,-10.0,80.0,train
326010847250581,2048,1715066000000,perspective,z9QqjVsCt7bEaRpDc02F51,14.636371592082,120.9798770015,3840,2160,,,,,train
465572881213933,2048,1537756629516,perspective,iAPPY-bvRjK99iNNklw-Cw,14.622939139084,121.01532866944,4032,2268,,,,,train
526400462231178,2048,1646798203793,fisheye,BTQR3uGqCPW5MisfwXxdla,14.558130737799,121.01211230584,3840,2160,,,,,train
1694341768038762,2048,1715136436000,perspective,efn3xuyv1NVt0bTLH7iJZS,14.641131165309,120.99857644679,3840,2160,,,,,train
713586896475115,2048,1646482062000,spherical,DQYavMe3GyOUnfCsxT5ZAp,14.636672642595,120.99331336784,1024,1024,right,90.0,-10.0,80.0,train
539339344198096,2048,1646755896000,spherical,liaQdA5SO4yrucXzvtjZsK,14.634871499972,120.9576074,1024,1024,right,90.0,-10.0,80.0,train
320743766791537,2048,1646476509000,spherical,28pzsBS9PKtQRqJXNbEiaF,14.629379022089,121.01212777785,1024,1024,forward,0.0,-10.0,80.0,train
162806036129159,2048,1646532375291,fisheye,IgWSUHEKV0eZlN1TwG6ynr,14.556829997486,120.98443584157,3840,2160,,,,,train
2603933106434662,2048,1712556904800,perspective,w8Wtda7iB4JDcIgRAQZoL0,14.586903018473,121.02050688143,3840,2160,,,,,train
178192231200057,2048,1646490856000,spherical,gMtfWDnEbKw38qXHSvp0y2,14.628499375161,120.98363875614,1024,1024,right,90.0,-10.0,80.0,train
652449376027346,2048,1646494964000,spherical,xvVZlrsAm8f2iczTaoyBJ6,14.626728881922,120.97878286429,1024,1024,left,-90.0,-10.0,80.0,train
436241945675589,2048,1712547170600,perspective,CwLc0qGOyWKsUxbFV1auHM,14.569153804655,121.00202562027,3840,2160,,,,,train
1199495704398274,2048,1714995698000,spherical,Fz6qQuicJnaeVZbHySYGrN,14.61268331134,120.96282019528,1024,1024,right,268.54089859419,-10.0,80.0,train
1146470306694240,2048,1714907066000,spherical,xG9WytFpnkiSfNPBXmUaHh,14.61338067697,120.9750557829,1024,1024,right,282.2713733268,-10.0,80.0,train
407193968954920,2048,1712659983000,spherical,uSPvq2N4ArLiJymVkajMUx,14.608187709265,121.00156477324,1024,1024,left,38.26124730818,-10.0,80.0,train
774865951457862,2048,1712471493400,perspective,ZT9zSLFJpvUjwRkNcmsXDg,14.587111998761,120.97860799739,3840,2160,,,,,train
1183073655970001,2048,1712579780000,spherical,4dXJ0vMc6yHBV59luTZ1eU,14.592616381893,121.01179909343,1024,1024,forward,270.0,-10.0,80.0,train
509166990674181,2048,1646539882295,fisheye,Wh0Pg8DZTQrao2XUz1NH9K,14.622944247503,121.0153600345,3840,2160,,,,,train
701676427642117,2048,1646807079793,fisheye,Y9kbMZ54CGtNVu2DKOj0nL,14.577455114035,121.02268801337,3840,2160,,,,,train
