id,thumb_kind,captured_at,camera_type,sequence,lat,lon,width,height,face,yaw_deg,pitch_deg,hfov_deg,split
1185744515784383,2048,1712477332200,perspective,1Q3ONGpIF2kRxbPXzrhgnm,14.56722,120.983681,3840,2160,,,,,train
612994613441201,2048,1631782470000,spherical,nlBIGRqcVSar2zT7wZ63v1,14.599136522363,120.96389060613,1024,1024,forward,0.0,-10.0,80.0,train
3245585735674389,2048,1646481454000,spherical,yTXZ2uDwxdSVGh3K5HWiq0,14.626991790585,120.99249791731,1024,1024,right,90.0,-10.0,80.0,train
104768222191974,2048,1646540022791,fisheye,dlXUVB50gNHYCpK2ofvSRw,14.639170244693,121.00687199483,3840,2160,,,,,train
1185108952489738,2048,1714913919000,spherical,YN8zSO4w6Irx93RMFWouGv,14.600778202943,120.97140781503,1024,1024,right,415.15418660217,-10.0,80.0,train
844376534258009,2048,1714976244000,perspective,n6ABlaZ0QgiOR2PJoc5DYH,14.630394,120.971245,3840,2160,,,,,train
1317585322096259,2048,1646546265291,fisheye,bFt1gOymYnVUpGediqxQP5,14.617884493071,120.96178887302,3840,2160,,,,,train
534092911456802,2048,1646499692000,spherical,BVy9f1zMZFtUoP8IWNjJaL,14.604762834538,120.97932639478,1024,1024,forward,0.0,-10.0,80.0,train
850510135667667,2048,1631015991000,spherical,W2dkN8qlpoYVfP6579Kjb3,14.628126034468,121.02673402799,1024,1024,forward,0.0,-10.0,80.0,train
741109649902622,2048,1557049354000,perspective,vCatCusINpQFz_ifBFINCA,14.571216645823,121.01319207331,4000,3000,,,,,train
1136572116828641,2048,1581251471000,perspective,cUSZK3FZ0nU3eyxstUKaiA,14.627545996335,120.96190451034,4000,3000,,,,,train
802245738669268,2048,1712392380600,perspective,6AjGuI2WmobO7M0aDhXBlT,14.563894831884,120.99794115214,3840,2160,,,,,train
1014457066822647,2048,1714971314000,perspective,8S3hgGP2KeBdUNtOsQ5vE9,14.611492,120.963246,3840,2160,,,,,train
195018736064452,2048,1631700340000,spherical,0W9fQrDoaunmXbIJg47OTV,14.591862205491,121.02702805939,1024,1024,right,90.0,-10.0,80.0,train
3458479020919895,2048,1536374018019,perspective,hujgSxACT7SEVfRrVMJrDw,14.599490487934,120.99784062044,4032,2268,,,,,train
782469952405260,2048,1581819656523,fisheye,9wvgtdfr1xf2lhby4e5ttj,14.618852911504,120.99818772135,3840,2160,,,,,train
1191131145408607,2048,1715141071000,perspective,3RYuJl4ondxhrFQp69V7Lj,14.633132,120.992305,3840,2160,,,,,train
1723838247954023,2048,1646716021300,fisheye,exQmHqA4c5FjsJlbdpBTki,14.601854642828,121.01216829882,3840,2160,,,,,train
1134740357022596,2048,1575500825523,fisheye,zmyskrj6v3fggsh34yjn3p,14.626777268631,121.0297594856,3840,2160,,,,,train
355286623281516,2048,1646673616000,spherical,0PNYgBIjvc9UmEbhOG48QF,14.586393776125,120.98564995638,1024,1024,forward,0.0,-10.0,80.0,train
806165498099240,2048,1712473013200,perspective,xyZnuCS93N8H4d6UhoKtl5,14.58757930673,120.97481480765,3840,2160,,,,,train
8571251666236633,2048,1714958574000,perspective,khcTH7Z0NC4qtaSeroDzsX,14.627213836087,120.98508456161,3840,2160,,,,,train
876112427680964,2048,1714893321000,perspective,ZM70FPpQ4yAbKG5XmIHOd1,14.631194184875,120.97445966791,3840,2160,,,,,train
1226404665432808,2048,1715160901000,spherical,yBf1nzjbUlrGN37RcQI24A,14.621795103343,120.99898425376,1024,1024,forward,137.6708040386,-10.0,80.0,train
1530606974524703,2048,1715073260000,spherical,fbwReKhQHq8zC7TNo0BkXO,14.642240325708,120.95651922062,1024,1024,right,237.27488634241,-10.0,80.0,train
492917309817877,2048,1715161827000,spherical,obF1yt3jZE02OSr7MwqUng,14.623419134888,120.9990189488,1024,1024,left,243.35612824418,-10.0,80.0,train
1043755499857694,2048,1646466049292,fisheye,D6qoeEJ05PpitTdxVwgWy9,14.582937320933,120.98436190887,3840,2160,,,,,train
1442871826156980,2048,1646707947795,fisheye,9UeFYG3wKVnu1PDv0HSM84,14.615444184145,121.01643271785,3840,2160,,,,,train
831964668788951,2048,1715098151000,spherical,nUc2DNSYyqs8kAhvx95eIO,14.632253927234,121.01809387576,1024,1024,right,324.51179803177,-10.0,80.0,train
1666533080816324,2048,1714966607000,perspective,sNYVWARgUKQ80k2bMDBr14,14.611372757276,120.96079206556,3840,2160,,,,,train
516492176497837,2048,1646444991794,,qlveOFPzjG9kbZYgrpIhm2,,,3840,2160,,,,,train
1001119874241615,2048,1712470385400,perspective,NrhAfscj8FSHb3CB4QRO5z,14.577631026566,120.97864201841,3840,2160,,,,,train
162309139489005,2048,1646487576000,spherical,djwtSI7AzTRfFLODoxymrp,14.614355656037,120.99802829971,1024,1024,forward,0.0,-10.0,80.0,train
1348279235672709,2048,1646697335297,fisheye,4lbntA9LDH0UB7oeG3pvYm,14.591008759784,120.98064143942,3840,2160,,,,,train
460314843200533,2048,1712541675400,perspective,ryUVnHZQlvKawohJ2iGLYN,14.583076,120.983927,3840,2160,,,,,train
756346245260323,2048,1646629449791,fisheye,RqNzfdsvljob2JISPWmA7D,14.633146095676,121.01532436282,3840,2160,,,,,train
1244594203373870,2048,1712475781000,perspective,nWaXTMCq0syUZE643guGRh,14.591261891777,120.96096734983,3840,2160,,,,,train
333322775335214,2048,1646640220797,fisheye,CnteHzjD2YgkRO1BSXyELb,14.60102783918,120.99776927956,3840,2160,,,,,train
296607181954061,2048,1581848146000,perspective,F-PKQkoOcTx3nMSMhhRgdw,14.614384624889,121.00230837595,4000,3000,,,,,train
1188153988605129,2048,1646709655296,fisheye,rTed3F41ZwsWUQSK9fgAH8,14.599254303185,120.99784843248,3840,2160,,,,,train
388160206182489,2048,1646571021000,spherical,JXGgfBhynjwMDpLtcudP1q,14.626682415551,120.95993143186,1024,1024,right,90.0,-10.0,80.0,train
1910133326074256,2048,1712475413600,perspective,brsEe84LvJ0WmcGSyTPpoY,14.589271615271,120.95834075296,3840,2160,,,,,train
464027606250247,2048,1714973279000,perspective,Zc85prPLsiyt3ombKjYhEX,14.630549487239,120.96518185833,3840,2160,,,,,train
1091772229262316,2048,1714911013000,spherical,peMbnCfjikPwur6S7Xl59o,14.619730353124,120.97633251258,1024,1024,right,198.28605152506,-10.0,80.0,train
2439813999548407,2048,1712387187000,perspective,clo42mIG0SxDwVBgFi1kvt,14.557094638341,120.98364443086,3840,2160,,,,,train
309200501303869,2048,1646467689792,fisheye,BC8ozOfedAqFMLsIghNP64,14.614479230114,120.9864980807,3840,2160,,,,,train
1194396491799879,2048,1714969808000,perspective,mAeEdkytUPc8DrVR4nLYio,14.618638016179,120.9658126324,3840,2160,,,,,train
1969023650184827,2048,1712642447400,perspective,HUpwqIrZ2zflDyFTYSQjAc,14.608847494709,121.00716224462,3840,2160,,,,,train
838688674452366,2048,1714995242000,spherical,Fz6qQuicJnaeVZbHySYGrN,14.601180218586,120.96229618801,1024,1024,forward,318.8762988766,-10.0,80.0,train
8057460827644373,2048,1714893334000,perspective,7BOr0nH4GxAFe5Jyl8RTo6,14.631981187482,120.9746001424,3840,2160,,,,,train
155337623623015,2048,1646698759791,fisheye,uGywlWh7z1Ing94PUBrbfx,14.641505801179,121.02239956975,3840,2160,,,,,train
3717051928563799,2048,1714958129000,perspective,905jUcSaQgGRVm8nZPTNdA,14.627469762058,120.98410685495,3840,2160,,,,,train
1901929030014846,2048,1646529450291,fisheye,EFZMmrvSJK31l7ATQn0cjD,14.561071454322,120.99308096351,3840,2160,,,,,train
1713554935652864,2048,1646743226298,fisheye,bIv8X0K3J76lFZWVYmS2gN,14.569398145717,120.98424999015,3840,2160,,,,,train
522242319256542,2048,1646463800793,fisheye,pntdqBQLIGl7y03gsPCSKm,14.594087019425,120.9625570093,3840,2160,,,,,train
700448522149714,2048,1712545416800,perspective,j0JmTDoI1lkPKO2ixUnFg8,14.583638496065,120.99401694719,3840,2160,,,,,train
1037263256886020,2048,1646529446792,fisheye,OEu92RWJYmH6Qk1TzyAIe7,14.596642384848,120.97019548944,3840,2160,,,,,train
1158702731336508,2048,1646700292791,fisheye,un3rPH5NXIeUyZkBfgqbj0,14.62347031939,121.00808207409,3840,2160,,,,,train
999977368162888,2048,1712503633000,spherical,l2EjmMnGiBeuY90gyoXxRP,14.594336393851,120.96079494457,1024,1024,right,371.36101439259,-10.0,80.0,train
376910980312402,2048,1581824337023,fisheye,l0mdeglaljs6u65br9wfvi,14.627060991423,120.96580936915,3840,2160,,,,,train
1082292408926576,2048,1579452207000,perspective,EX8ehy0Xbc1jXggzoPQyLw,14.565685243028,121.01956844381,4000,3000,,,,,train
557081315288042,2048,1557054155000,perspective,g81CvjMdzWFQG09GBzblYw,14.556838851277,121.00711306323,4000,3000,,,,,train
488766829124858,2048,1536473236185,perspective,zD7uazOjRXSTrR9LO2jL2A,14.579865869022,121.0064246897,4032,2268,,,,,train
808438287894257,2048,1715001531000,spherical,eNRaALhTDKq74kJ92FngrX,14.627407149648,120.96641799333,1024,1024,left,-67.977469682324,-10.0,80.0,train
900014654187088,2048,1535236255749,perspective,eQMpHEaOSQ6HRn77c2LamA,14.632165959857,121.00044210357,4128,3096,,,,,train
979765247193057,2048,1712455873000,perspective,knOejtq7FBVb4dphQlAD3z,14.574289006878,121.028026224,3840,2160,,,,,train
7997742470244058,2048,1712643601800,perspective,1kVNpsKEnCzgL9Xo3jZiOl,14.603711532872,121.00653972549,3840,2160,,,,,train
344980591672951,2048,1714919005000,spherical,fVbRm9sT1y8OMkApEU7GH3,14.619999628111,120.9741117793,1024,1024,right,182.322026721344,-10.0,80.0,train
1707255493416125,2048,1712503008000,spherical,AKMYTOpqwNJDa3yX9S6zBR,14.58763433386,121.01565553395,1024,1024,left,191.67332949599,-10.0,80.0,train
482531987443352,2048,1712464294200,perspective,TJjQS5iIEqz41CRADwslxX,14.573927,120.992613,3840,2160,,,,,train
1655337048133202,2048,1646530922292,,Xi71WSsxPL8goKHnbzltjR,,,3840,2160,,,,,train
1904460046379407,2048,1582240495023,fisheye,4o8ynm38z6rwzs7o8dp66p,14.617231566265,121.02948849883,3840,2160,,,,,train
772462948288733,2048,1712544734200,perspective,zjmn84x9XTJugRvoWcf2BE,14.585586037046,120.98941823744,3840,2160,,,,,train
1249166243129062,2048,1715096781000,spherical,2pPRnjNcBlYG3A9tIbixwF,14.640761667032,120.98954169491,1024,1024,right,289.57611851625,-10.0,80.0,train
1723718244498912,2048,1607067604000,equirectangular,uYnFH6dYn9Lx44ppUIVz66,14.604811853172,120.98530364421,1024,1024,right,90.0,-10.0,80.0,train
1028815332181293,2048,1715134556000,perspective,WA9DCjTeqhRrIGBPwz1iXH,14.632307271245,121.00185253018,3840,2160,,,,,train
1076045413345352,2048,1646458876793,fisheye,ftMw0yOdI16XmE7LlA5Ggh,14.618184630388,121.00221926673,3840,2160,,,,,train
679516553359092,2048,1646533746296,fisheye,7uKntorBp1kYEx3ZHPJzTy,14.606335797662,120.97000014155,3840,2160,,,,,train
845017033464244,2048,1673875263000,spherical,qxWVRZPtBgpnLm3CyifElj,14.632233333333,120.97879722222,1024,1024,right,90.0,-10.0,80.0,train
341924764626294,2048,1646451698299,fisheye,o9Ea7yjCDJsc8wPgxit3Nb,14.57829851949,120.98390458521,3840,2160,,,,,train
1114809113088116,2048,1712464201600,perspective,sqM8PYcWevgOXFaSuw2VLA,14.578193096536,121.02549839875,3840,2160,,,,,train
418307657631179,2048,1712674604000,spherical,5h4ai7dTXNLt0JIWkoS2jm,14.621837377652,121.00821599167,1024,1024,left,139.00003318729,-10.0,80.0,train
4894220407298654,2048,1646469363296,,mh7VGP5tcAzNi8gleKEadf,,,3840,2160,,,,,train
985452343374713,2048,1715132587000,perspective,jtIwpsK8n9uqhfeMyO3QXP,14.625053787225,120.99824590906,3840,2160,,,,,train
464548449614427,2048,1714977210000,perspective,MPnfmLg7ANRqvauw2ztsBX,14.633704353453,120.97550723449,3840,2160,,,,,train
445373140116092,2048,1631283194000,spherical,3drVg9YPpkmhEi17HwGlxB,14.591228685713,120.96087207758,1024,1024,left,-90.0,-10.0,80.0,train
457214019520661,2048,1646450828294,fisheye,1VIZPhQUXu9gTfGKzo7xNy,14.623846118263,120.99879371307,3840,2160,,,,,train
908336760982438,2048,1712479015800,perspective,XR49lcMKQOZafd0mrV7t2F,14.571803229231,121.01182894385,3840,2160,,,,,train
846101357003044,2048,1715139603000,perspective,LJvacCZ1sTxGdth9yFzMDI,14.626291366653,120.99167381654,3840,2160,,,,,train
336258999421990,2048,1715065916000,perspective,Iijx2t93MF7JcdmUVZLpa1,14.636342036902,120.98197445597,3840,2160,,,,,train
1105567730299331,2048,1646474365000,spherical,yCuXgMxYeIoJ21EjdLOFaN,14.608804921614,120.96128671837,1024,1024,right,90.0,-10.0,80.0,train
1578477642528124,2048,1646455566290,fisheye,4iPJIL5HkBgFzRDNV2etv7,14.624467125948,121.00140659214,3840,2160,,,,,train
1152486309161342,2048,1714876946000,perspective,AqbU3gdKPu2hzkXV4tE9am,14.61883,121.02656,3840,2160,,,,,train
3607501369504344,2048,1712547704200,perspective,MeQSt8cP0gYrxUXfaJFTWB,14.569087523394,121.00634823787,3840,2160,,,,,train
488794706232014,2048,1646447839290,fisheye,d7xN1Bi3tFn5SJVOmZQRhM,14.623677801499,121.00805755459,3840,2160,,,,,train
998962595263844,2048,1714976789000,perspective,RKDjdCpGyxHcPIQm8tihMv,14.634401,120.97459,3840,2160,,,,,train
502195994697838,2048,1646783019293,fisheye,sWmATb318EVeFJXpivayG0,14.609741680483,120.96464350227,3840,2160,,,,,train
5119858834760981,2048,1646449475290,fisheye,oVqDyhrsNKgl3OwM5PGWT0,14.586807724132,120.97814045018,3840,2160,,,,,train
842518591124353,2048,1715001167000,spherical,rDkzb5TqKJaupW7YHem62C,14.624116353338,120.96454485223,1024,1024,forward,349.91358576423,-10.0,80.0,train
494636319058429,2048,1646714972296,fisheye,lyZAqzOtuSB26LX9M7dveQ,14.597627171844,121.02443773737,3840,2160,,,,,train
529792921988214,2048,1646483670000,spherical,xc6y59HDkjOIqrJ0BmF81Q,14.618393342497,120.99835177749,1024,1024,left,-90.0,-10.0,80.0,train
1035765164809007,2048,1714922652000,spherical,BAm1rR28QbUfekLNVKDyOE,14.628351152554,120.97853231941,1024,1024,left,108.92901828135,-10.0,80.0,train
1303679160119107,2048,1646556733000,spherical,1efVxaC3Qok9rh5HDmR0yX,14.569453570871,120.98411092271,1024,1024,right,90.0,-10.0,80.0,train
659535719683047,2048,1712638655000,perspective,qPEIpMJsk5eLgWl1vyR0At,14.605364569953,121.01651708278,3840,2160,,,,,train
3879839675619178,2048,1714895123000,perspective,FIGTWUncqR0SgCDEpAHtV2,14.628724492288,121.01344165931,3840,2160,,,,,train
344634380976618,2048,1646792274297,fisheye,QSHkCzu0A79mDNcBrstWbw,14.558459041091,121.02248777196,3840,2160,,,,,train
1385635381876704,2048,1646644831793,fisheye,t1eEmnsZ26zid5pDkcOvbR,14.585857600275,120.98594101338,3840,2160,,,,,train
458511293426496,2048,1715166150000,spherical,c6OV5YDJClEmHQ2qBvIdbT,14.640733623801,120.99444260749,1024,1024,right,166.242020707525,-10.0,80.0,train
978245194011038,2048,1712477355000,perspective,wDiJACGa2usoHdmeRpFOlK,14.564355030342,120.98493129913,3840,2160,,,,,train
959646831252656,2048,1633530503000,spherical,idnV3HaePDOSTl5qMCXmwA,14.621837476216,121.02423485478,1024,1024,forward,0.0,-10.0,80.0,train
905202963377379,2048,1582181942523,fisheye,4943sdms0ku48w8mkp2ysp,14.626668245583,121.02982715308,3840,2160,,,,,train
379203123774204,2048,1631283382000,spherical,3drVg9YPpkmhEi17HwGlxB,14.592857977346,120.96120625676,1024,1024,forward,0.0,-10.0,80.0,train
419337217659117,2048,1712490305000,spherical,7Ht6hPQFOXIl5DgnZreSUN,14.574135804131,120.99475453009,1024,1024,forward,342.17908469365,-10.0,80.0,train
1432699144290145,2048,1712543382600,perspective,5n2plIseHYV6tg87mkqUuZ,14.568651644705,121.00218192409,3840,2160,,,,,train
251219457150987,2048,1646642674800,fisheye,dIVf18SR7HrZBQn5Eh3JUt,14.61360862459,121.00762719339,3840,2160,,,,,train
508697500810316,2048,1646498934000,spherical,2iZEbGDxhgFrfTHt50oMPW,14.608762681432,120.98412724775,1024,1024,left,-90.0,-10.0,80.0,train
1497763841096935,2048,1712553428600,perspective,pstUzhxrQPFaefKBISXnwd,14.577300228662,121.00240034708,3840,2160,,,,,train
547790863205579,2048,1646463496300,fisheye,nrHBqtOe30ZD4jpoXQ2sFc,14.640419106123,120.98041905848,3840,2160,,,,,train
543351083767308,2048,1646485888000,spherical,2iPz6aUeWENkvhTlVdI8pf,14.628830772097,120.99636405635,1024,1024,forward,0.0,-10.0,80.0,train
1661387424708564,2048,1714997664000,spherical,mvynpzZLcE2BxqTXuNPhij,14.626359014061,120.96254211636,1024,1024,forward,166.56483761738,-10.0,80.0,train
688947479068854,2048,1667652021806,perspective,oedQsXRHKlpZ9C63nVOxPh,14.583658698659,121.01122933271,5184,3888,,,,,train
1029654328861904,2048,1714876851000,perspective,FXvZjMsregJdfiVO01aS3q,14.617562366114,121.02347618909,3840,2160,,,,,train
652328049400578,2048,1646474823000,spherical,wZVe2Q5yCUuIMO97XaAq8f,14.639503778039,120.95649392622,1024,1024,left,-90.0,-10.0,80.0,train
297274899212469,2048,1646576479000,spherical,vcQSWJyKMYCgd2eVsBLrE7,14.621043099331,120.97188629067,1024,1024,right,90.0,-10.0,80.0,train
841608846459755,2048,1579452669000,perspective,aisLvDUMJRpriXEIijqgvw,14.567695508298,121.02073414455,4000,3000,,,,,train
4708250349284526,2048,1646408775790,fisheye,gD25m3rlReKZFIOTGHbJfs,14.628205564631,121.00700169407,3840,2160,,,,,train
283528750171957,2048,1563103888000,perspective,Zb4ybZWocfuvn-tn-xB4Pw,14.57850018257,120.98321248626,4000,3000,,,,,train
1023354178574827,2048,1646490776000,spherical,qQ35w2ZgdbzchGiAeSLJW8,14.628407295694,120.98375550657,1024,1024,forward,0.0,-10.0,80.0,train
509610317363784,2048,1646463120297,fisheye,67bBjFcp1aurgWRAs3LzS5,14.594278857148,120.95999626156,3840,2160,,,,,train
2570786149782018,2048,1714892880000,perspective,AMwr43lX9YfhxPeyBUIOJ6,14.637064669876,121.01195289102,3840,2160,,,,,train
508288805093678,2048,1714997472000,spherical,mvynpzZLcE2BxqTXuNPhij,14.624625036549,120.96075945521,1024,1024,right,441.32907117661,-10.0,80.0,train
133245032360936,2048,1631283334000,spherical,3drVg9YPpkmhEi17HwGlxB,14.592247612006,120.96125444863,1024,1024,right,90.0,-10.0,80.0,train
525967505538146,2048,1646494166000,spherical,ERcioGH4pQAlq318jCZtsT,14.632273875758,120.97950885765,1024,1024,left,-90.0,-10.0,80.0,train
1214579542867616,2048,1714906259000,spherical,sFlpHdvmTGMVX1wDtkjO97,14.61478467213,120.98247340357,1024,1024,left,88.89129999546,-10.0,80.0,train
1527565441153068,2048,1712556783600,perspective,YTLeESHQtqdUcCwXOGmD98,14.583978755,121.01677172589,3840,2160,,,,,train
800379912035383,2048,1712537381400,perspective,Flmi70LqBf3tOCPvaW9DRc,14.556651722315,121.01225149382,3840,2160,,,,,train
546499316565528,2048,1631199407000,spherical,V0spIOG9WcyNkb3frSdgaq,14.630184747859,120.96822146272,1024,1024,forward,0.0,-10.0,80.0,train
515477766743219,2048,1646486956000,spherical,7MNXdTOtbZgkF5YPz3I2Vp,14.614401175189,120.98876676883,1024,1024,right,90.0,-10.0,80.0,train
2968886993423869,2048,1646463141795,fisheye,ud5rDNyAH2810tfVSZU4PK,14.593948181713,120.95919453171,3840,2160,,,,,train
8138878182811675,2048,1712459306600,perspective,va2zfL3wuVJT4qF0UH5Gn9,14.569958535567,120.99276749029,3840,2160,,,,,train
182023177155688,2048,1579437382000,perspective,8DOlT2t-xqJaU0ue9FIr5Q,14.578830252718,120.99875041568,4000,3000,,,,,train
545927473067358,2048,1581222279523,fisheye,ol868xylztrzjd9lj6f6q8,14.617954233235,120.96190455162,3840,2160,,,,,train
1065129024043134,2048,1646491530000,spherical,QMJxtIOV6ymkPA2rXYBFHe,14.63639733051,120.98259031021,1024,1024,left,-90.0,-10.0,80.0,train
1339113899833052,2048,1646451638797,,JRE0aAF3uDPdUskVTrbwy7,,,3840,2160,,,,,train
384804204223423,2048,1715125379000,perspective,jw2q6TZRxfEiPVJGAKY4Uc,14.634006653143,121.00791825806,3840,2160,,,,,train
107963035217011,2048,1646785996799,fisheye,Fm3drBSH7wcuxDf5jsPWyh,14.568733096231,121.00286601812,3840,2160,,,,,train
1153033285447230,2048,1646638567797,fisheye,RTVEMhyWu8QoFNvtgCfb4S,14.603454803568,121.00092274441,3840,2160,,,,,train
1196554784136161,2048,1533704087689,perspective,7ETMJ9HQTJysShGE1vVQ5g,14.586691985166,121.02549802372,4128,3096,,,,,train
430076639774591,2048,1712623041200,perspective,IKohQXvm75iLcNztCxeJpb,14.609858687681,121.02456053658,3840,2160,,,,,train
1266215287678064,2048,1712561261400,perspective,JRGjmn8rUptwzHZaiqAul4,14.596671740303,121.02662090748,3840,2160,,,,,train
147973124383208,2048,1646788059297,fisheye,v4JbrPOfSX8ZGoAljxTNqH,14.569032250625,121.00616148245,3840,2160,,,,,train
1558950668372212,2048,1715169641000,spherical,547A2nKOYXFxuZDUgvsBmC,14.635828549943,120.99355882041,1024,1024,forward,123.33484068153,-10.0,80.0,train
531062695388204,2048,1646445898790,fisheye,XympMLQUGT38OR67VqsENn,14.588106686067,120.99603531701,3840,2160,,,,,train
160675016390251,2048,1646448820793,fisheye,kZvPF8GOVwgys9NzYjhDrJ,14.591764243708,120.9729491184,3840,2160,,,,,train
3168451303411321,2048,1646446348791,fisheye,FAQDVXtTIvHneEg7Zufl1W,14.592355010617,120.98007779408,3840,2160,,,,,train
974531337688084,2048,1714989354000,spherical,PlhyrqvUI3niJ1WuKLRbQ8,14.614643952324,120.98878970134,1024,1024,left,97.87112018314,-10.0,80.0,train
488960570361869,2048,1712503102000,spherical,BGaug0QVPAXq5pdchOIWL9,14.587513449262,121.01641422274,1024,1024,right,175.538234110803,-10.0,80.0,train
1113798689903995,2048,1712675644000,spherical,WAs89UGobXIwuqgp0jQZT4,14.619584935169,121.00696390534,1024,1024,left,142.68833354437,-10.0,80.0,train
505897860997863,2048,1646645143295,fisheye,zEXdKjICtR6WbvMHVefySh,14.582466257556,120.9847248958,3840,2160,,,,,train
1200336984481320,2048,1715153716000,spherical,q9zgkbTvXywEsp6rcZaRHi,14.634490489551,121.00613719486,1024,1024,right,434.38352993123,-10.0,80.0,train
1494810584725505,2048,1712675426000,spherical,WAs89UGobXIwuqgp0jQZT4,14.620577468753,121.01205556101,1024,1024,right,429.58680743582,-10.0,80.0,train
7531867883516626,2048,1712472712800,perspective,G9SsPDNOAxmVBtrpKT2uhw,14.592397801487,120.97527723696,3840,2160,,,,,train
999686443975319,2048,1646491434000,spherical,TrXaCJDixp0gcvHL2hI51O,14.636397381066,120.98259025135,1024,1024,right,90.0,-10.0,80.0,train
1153024342496866,2048,1712463445600,perspective,6H9KJBZjDEzUdwombpelX1,14.569882784477,120.98914702588,3840,2160,,,,,train
