id,thumb_kind,captured_at,camera_type,sequence,lat,lon,width,height,face,yaw_deg,pitch_deg,hfov_deg,split
765986508688351,2048,1712453884600,perspective,mGCjRqYJ4EcSsyTowFrf2L,14.560242267855,121.00480338801,3840,2160,,,,,train
970360541130488,2048,1712453856400,perspective,IRoHxjcGmdTLet9ZApzSJB,14.560116789314,121.00445781531,3840,2160,,,,,train
1453963958409268,2048,1646531228294,fisheye,CpOyS3tcrI4w8fsFqKbuEL,14.556524231159,121.00657596744,3840,2160,,,,,train
353039943546432,2048,1646531264800,fisheye,hBuNCnZeiYPTpgcyQAI9Jf,14.55676445978,121.00696446221,3840,2160,,,,,train
557081315288042,2048,1557054155000,perspective,g81CvjMdzWFQG09GBzblYw,14.556838851277,121.00711306323,4000,3000,,,,,train
1020720969690695,2048,1712392694600,perspective,cBOwxbX2sGU6Puzo8HmRhM,14.557110115289,121.00743567828,3840,2160,,,,,train
800379912035383,2048,1712537381400,perspective,Flmi70LqBf3tOCPvaW9DRc,14.556651722315,121.01225149382,3840,2160,,,,,train
128167476459790,2048,1646567649000,spherical,GgTAcEyslBJPO1fMVha0RK,14.560226916788,121.01226523674,1024,1024,forward,0.0,-10.0,80.0,train
442292541738542,2048,1712478885600,perspective,A4qFpK6Unazj3ShwE1tXDr,14.560238147357,121.01256770278,3840,2160,,,,,train
812739370373595,2048,1712478880000,perspective,A4qFpK6Unazj3ShwE1tXDr,14.560147821595,121.01234454056,3840,2160,,,,,train
526400462231178,2048,1646798203793,fisheye,BTQR3uGqCPW5MisfwXxdla,14.558130737799,121.01211230584,3840,2160,,,,,train
458464378585187,2048,1517921419508,equirectangular,ffDZ82pgVPT2S48HMkXB1A,14.558253867779,121.01200502019,1024,1024,right,297.2,-10.0,80.0,train
1010785916541927,2048,1646799203292,fisheye,DEBatZdhXuevCi318z5kyG,14.556337406603,121.02088277926,3840,2160,,,,,train
344634380976618,2048,1646792274297,fisheye,QSHkCzu0A79mDNcBrstWbw,14.558459041091,121.02248777196,3840,2160,,,,,train
561443815229130,2048,1647043743797,fisheye,J4wCxag2fMyKN7dz50lo6h,14.557887489286,121.02502763373,3840,2160,,,,,train
805373444505276,2048,1712247578000,spherical,Fk4efTDagUVr2IQWNlJmRK,14.558090395587,121.02537193725,1024,1024,right,327.31345450698,-10.0,80.0,train
121238680516522,2048,1647062724292,fisheye,lzaY6xIVvS98KtuUW1nq4b,14.55886858272,121.02767573202,3840,2160,,,,,train
1116346346337868,2048,1712468707000,perspective,4nmbLK5QjBPliXNE6pVUqf,14.561180918695,120.98686028173,3840,2160,,,,,train
1338700043263598,2048,1646535280298,fisheye,0Ow9eyAVSCMkEzNnjqfI73,14.561050365666,120.98655331178,3840,2160,,,,,train
978245194011038,2048,1712477355000,perspective,wDiJACGa2usoHdmeRpFOlK,14.564355030342,120.98493129913,3840,2160,,,,,train
1013064539621603,2048,1646535281298,fisheye,0Ow9eyAVSCMkEzNnjqfI73,14.561113064488,120.98653449176,3840,2160,,,,,train
1901929030014846,2048,1646529450291,fisheye,EFZMmrvSJK31l7ATQn0cjD,14.561071454322,120.99308096351,3840,2160,,,,,train
365911976468451,2048,1712465203600,perspective,IRtfMPWuiv65EO98s0o1me,14.564850303518,120.99124547127,3840,2160,,,,,train
423184706240310,2048,1646529368799,fisheye,WANwy4HnpsqhmbiU68ZgeI,14.560541518333,120.99091990667,3840,2160,,,,,train
1882547968841305,2048,1712391685800,perspective,OPBNM0DLKzIpAXc4ojbyU7,14.563660164249,120.99809061745,3840,2160,,,,,train
1621051368674199,2048,1712461130000,perspective,RIPSopxsNG1EZ5nC7lw6vA,14.564096710473,120.9982102448,3840,2160,,,,,train
1147011539772308,2048,1712421211000,spherical,CTjKtrEN4abJYwf0zioxun,14.563968021471,120.99827243295,1024,1024,right,174.82538590921502,-10.0,80.0,train
942103279791786,2048,1646623222790,fisheye,RZqKCLSXcHbaplEN84r6iF,14.56378871738,120.99765554446,3840,2160,,,,,train
994251992072574,2048,1712453798800,perspective,OxsEmiv2Fou6kGaBf3PNKw,14.559801838709,121.00252876359,3840,2160,,,,,train
1036519007266460,2048,1646529851297,fisheye,aQL95pANHIs1SRFmif2x6v,14.56110169328,121.00285745495,3840,2160,,,,,train
802245738669268,2048,1712392380600,perspective,6AjGuI2WmobO7M0aDhXBlT,14.563894831884,120.99794115214,3840,2160,,,,,train
1614701232660726,2048,1712562976200,perspective,7BZVxChoDmHYefKNJkd95G,14.559841621048,121.00323040496,3840,2160,,,,,train
1128783431658598,2048,1712454318000,perspective,6WyCR1N58X0OjohLq9xG3r,14.563944661952,120.99862388768,3840,2160,,,,,train
476806218029485,2048,1712392433000,perspective,w0kDxadHtuyTzonICQcBN1,14.563174388737,120.99854307135,3840,2160,,,,,train
979169474218023,2048,1712455136000,perspective,WLEBYue6fQ91dmJZiycUp3,14.56395326218,121.00266001632,3840,2160,,,,,train
428767633240160,2048,1712540615800,perspective,7pvZmwrKCxk4DAIHi3dYTj,14.563939613866,121.00723128167,3840,2160,,,,,train
988649991925824,2048,1632759926000,perspective,3rfqXeUWO1MGpPnyKEc5zV,14.564775973569,121.01042835444,4000,3000,,,,,train
1923710608048203,2048,1712540664800,perspective,eJnb87qEPA0TWQvNmM1wYH,14.564296748063,121.00854548134,3840,2160,,,,,train
320463310156241,2048,1646789631294,fisheye,E1VomrxywCMsg7YHl4OPU8,14.564337362144,121.01165138181,3840,2160,,,,,train
2140395493000049,2048,1712479956800,perspective,9o0uRfVkKa8McZB4iSOw5g,14.56401264026,121.01552978141,3840,2160,,,,,train
527858012185469,2048,1646789431291,fisheye,Gyvha8ek1q7plts5OLoiBZ,14.564214888011,121.01157019417,3840,2160,,,,,train
1894403260995797,2048,1712539014000,perspective,GziSCYbfaOAwTyXIxj6pQ4,14.56051267942,121.01259135329,3840,2160,,,,,train
112924341361949,2048,1647333592000,spherical,QuDxF7zcjCrSy8E15AXZmT,14.560350714944,121.01280576752,1024,1024,forward,0.0,-10.0,80.0,train
1003178550610531,2048,1646790057793,fisheye,sIU2Vhdyf1orFn7axleijR,14.561888944652,121.02070186654,3840,2160,,,,,train
342039047885183,2048,1646819424000,spherical,vtPkiV4ym81h3QBs2j6SAK,14.56047,121.0204525,1024,1024,left,-90.0,-10.0,80.0,train
941733806535514,2048,1646819670000,spherical,QgpIuGMJo9ykFxHYUXABZm,14.561533948422,121.02005131113,1024,1024,left,-90.0,-10.0,80.0,train
3033391180306443,2048,1646567393000,spherical,GgTAcEyslBJPO1fMVha0RK,14.561272431,121.02038574356,1024,1024,right,90.0,-10.0,80.0,train
3200964896859150,2048,1646794191791,fisheye,x3uheiSBamGtY6jFyEJTXU,14.562850487009,121.02229624689,3840,2160,,,,,train
517276323260521,2048,1647164554000,spherical,ubIZ2vEadtgYOAeNPFy3hp,14.560840159328,121.02542567528,1024,1024,forward,0.0,-10.0,80.0,train
706025740581276,2048,1646790070795,fisheye,sIU2Vhdyf1orFn7axleijR,14.562022907529,121.02188155019,3840,2160,,,,,train
1007394046536122,2048,1646796063792,fisheye,x1j8AyJKNPgZULf2cIHavB,14.56221183616,121.02263175672,3840,2160,,,,,train
645371946553906,2048,1646793819790,fisheye,JhSz4egdpEDit7b09I83qG,14.56470029081,121.02943564064,3840,2160,,,,,train
366895675318764,2048,1646403183797,fisheye,7nN5I8D4YClUWT2LxBsco3,14.564785599307,121.02890258622,3840,2160,,,,,train
237247508575582,2048,1646790213299,fisheye,kWsmgEyxU0cJzwpPneBqVi,14.561782523751,121.02647181887,3840,2160,,,,,train
298652311706073,2048,1632303292000,spherical,zQCtUGVnOyMh93bBmJE87X,14.561765536531,121.02680445719,1024,1024,right,90.0,-10.0,80.0,train
972193153524181,2048,1557056408000,perspective,Xr-bK9IgPnCR4jCWNk3_FA,14.560737502601,121.02601429052,4000,3000,,,,,train
663878147993209,2048,1646800898790,fisheye,Xie01DoIAhjJncGHpRygQa,14.560534779384,121.02974434665,3840,2160,,,,,train
344138651110860,2048,1646790402289,fisheye,KAPy3T8HnoOegEqQkfzUYW,14.560660153615,121.02601686559,3840,2160,,,,,train
506609841054889,2048,1646610819797,fisheye,9CuZNJAP85QSbhMs0o3OBX,14.568910626187,120.98439540937,3840,2160,,,,,train
1303679160119107,2048,1646556733000,spherical,1efVxaC3Qok9rh5HDmR0yX,14.569453570871,120.98411092271,1024,1024,right,90.0,-10.0,80.0,train
1485483458707277,2048,1712477282200,perspective,c3fQytdsXZ8E9YKhJ70Wrv,14.568888898101,120.98285239069,3840,2160,,,,,train
1185744515784383,2048,1712477332200,perspective,1Q3ONGpIF2kRxbPXzrhgnm,14.56722,120.983681,3840,2160,,,,,train
136412712251382,2048,1646470268293,fisheye,o3aFgvKLSPjCc726tNwbGe,14.569697617526,120.98404346555,3840,2160,,,,,train
127647809606549,2048,1646470336795,fisheye,VRAZH71PbJr60xqTitUDKu,14.568844101079,120.98441382713,3840,2160,,,,,train
477186881317526,2048,1712506141000,spherical,mFdUKPGYBRkVqI25Q13Lhl,14.5662304,120.98440549997,1024,1024,right,246.60795978128,-10.0,80.0,train
508074187560515,2048,1646470899294,fisheye,G6FJCu8xEoazTSylnfmiBM,14.569201480941,120.9839190833,3840,2160,,,,,train
146698677847267,2048,1646470908296,fisheye,G6FJCu8xEoazTSylnfmiBM,14.569400848002,120.9842633116,3840,2160,,,,,train
328276070299111,2048,1712477512600,perspective,dwAZY8FzTts2eLMmUDXqvu,14.566153,120.988359,3840,2160,,,,,train
362238916840326,2048,1712465266600,perspective,p0v1ey8QNRk2hYTO5aZ6gX,14.564815563759,120.99085097945,3840,2160,,,,,train
3411117309034600,2048,1712460920600,perspective,ZUT8h9YELmcpJ7v1fAtVRI,14.565860391089,120.99298597637,3840,2160,,,,,train
345842868517485,2048,1712464812400,perspective,g73wbkYfuhnUAZdJ6qE2pX,14.564993124745,120.99007047236,3840,2160,,,,,train
120568290580399,2048,1646622546800,fisheye,u58jN3bJMcd4lfIx6VoA7y,14.565702455221,120.99397263539,3840,2160,,,,,train
967861911323585,2048,1712546922600,perspective,ler9pK3zcWHAkxTaSGYQMh,14.569068390099,121.00300674344,3840,2160,,,,,train
107963035217011,2048,1646785996799,fisheye,Fm3drBSH7wcuxDf5jsPWyh,14.568733096231,121.00286601812,3840,2160,,,,,train
8458437327504414,2048,1712454430200,perspective,Zi7Kj9lHzB2v5EY0WsOPa1,14.564729515528,121.00171638667,3840,2160,,,,,train
1843486902816499,2048,1712455268800,perspective,QWP7NOzkaERBs9LDjF4ndS,14.56846124545,121.00183760558,3840,2160,,,,,train
461733992924076,2048,1712544065600,perspective,9cuDtSV6FKRM5YId4zZamQ,14.569656368061,121.00279785604,3840,2160,,,,,train
1432699144290145,2048,1712543382600,perspective,5n2plIseHYV6tg87mkqUuZ,14.568651644705,121.00218192409,3840,2160,,,,,train
504187930712627,2048,1557052992000,perspective,NPlDyfcs_ag_cxZ78DcT4A,14.564754791336,121.00211863634,4000,3000,,,,,train
159437133140827,2048,1646786036795,fisheye,PUj06XwtfWde8GQMvnzhqV,14.569316741129,121.00221717255,3840,2160,,,,,train
981904696709349,2048,1712546916600,perspective,ler9pK3zcWHAkxTaSGYQMh,14.569212703722,121.00267067676,3840,2160,,,,,train
432332229416059,2048,1712544035000,perspective,YOy3F8wolrzSQMt7kXhdeR,14.56927590259,121.00324421997,3840,2160,,,,,train
477438434637126,2048,1712546928800,perspective,ler9pK3zcWHAkxTaSGYQMh,14.568904017023,121.0031479134,3840,2160,,,,,train
1595369970831374,2048,1646786123798,fisheye,PBWtMbX7ncF0RJfNKGhHsi,14.568457713094,121.00311400621,3840,2160,,,,,train
2436413403415220,2048,1712543318000,perspective,7g91OvRey4IdwBNXHiSDcz,14.568418919991,121.00310647139,3840,2160,,,,,train
965022291616487,2048,1712547104600,perspective,1UeZsqP8wavxIWDm63oRMJ,14.568309443628,121.00318314019,3840,2160,,,,,train
7423619861049674,2048,1712543559000,perspective,9klUARxun4i6oHS0yKIbta,14.568997619276,121.00258168322,3840,2160,,,,,train
467324305774891,2048,1712542222800,perspective,s41eEdnPKoBRSaOpzH6L5G,14.568062103947,121.00762931595,3840,2160,,,,,train
25531379423173294,2048,1712479703600,perspective,MDFToHIpZ8LsbEcnlhNiqk,14.567056,121.01071,3840,2160,,,,,train
475043237089074,2048,1557049228000,perspective,b9IJ_07GpkVN6Oyd89T_aw,14.566589872657,121.01304153146,4000,3000,,,,,train
182801684072689,2048,1646788507299,fisheye,Mfb8B9u7g2k3eODnA1iCNF,14.566792942262,121.01301320563,3840,2160,,,,,train
136652268928668,2048,1646787889800,fisheye,Qloe89VwJAm7Gd6u50LjRX,14.566780355038,121.01258721994,3840,2160,,,,,train
278981887762464,2048,1646816644000,spherical,VXGkwZdJTiPS3KUlAHef1R,14.569218435717,121.01423889525,1024,1024,forward,0.0,-10.0,80.0,train
2768882066608095,2048,1712367750000,perspective,InOixJgsWrKe0hDGSoFz65,14.568702986972,121.02084386204,3840,2160,,,,,train
1082292408926576,2048,1579452207000,perspective,EX8ehy0Xbc1jXggzoPQyLw,14.565685243028,121.01956844381,4000,3000,,,,,train
455826596992459,2048,1712367194400,perspective,0lNLu5sH62hADbf4vg3SaJ,14.569703115267,121.01618223168,3840,2160,,,,,train
4241612902525654,2048,1556705004000,perspective,yxLgbrVNbr3sX8ehPUd75Q,14.569597113743,121.02116340959,4000,3000,,,,,train
907983203094949,2048,1556705010000,perspective,f_0DXN7wSF5Q6dO7bSQyiQ,14.569713578334,121.0211753762,4000,3000,,,,,train
841608846459755,2048,1579452669000,perspective,aisLvDUMJRpriXEIijqgvw,14.567695508298,121.02073414455,4000,3000,,,,,train
2767347533562202,2048,1646793174294,fisheye,mwFBGpsj84vhtf2OYTyaUA,14.568617396088,121.02426026105,3840,2160,,,,,train
342894531237264,2048,1646793193797,fisheye,mwFBGpsj84vhtf2OYTyaUA,14.569454111855,121.02455197697,3840,2160,,,,,train
2864507853849073,2048,1646471825000,spherical,cj1x0yZuFGTzh2UN4EO8aM,14.569570088261,121.02469692296,1024,1024,forward,0.0,-10.0,80.0,train
1189480764892837,2048,1631719033000,spherical,7nAecawOL1hTQP6uJ4UVrZ,14.565829026757,121.02582532826,1024,1024,right,90.0,-10.0,80.0,train
1342154396279148,2048,1646794345796,fisheye,l5nAcViMawU7SzHRyq6o3b,14.565330214474,121.02722286508,3840,2160,,,,,train
388603886260778,2048,1632323363000,spherical,HGltq0bsnf3XQ4wDpyzod2,14.568314638251,121.02892642094,1024,1024,forward,0.0,-10.0,80.0,train
156184899845264,2048,1556706094000,perspective,7bRsU1DU8OGSu4jPSsY8Ig,14.564469901918,121.02919207533,4000,3000,,,,,train
150403120789726,2048,1646469489294,fisheye,gpSxEenoOJkvlmCFwitVPy,14.573726077196,120.98276697521,3840,2160,,,,,train
463452192802125,2048,1712469876800,perspective,NGZ4uISVFCKrAO7Ml0t29d,14.573355084846,120.98313873232,3840,2160,,,,,train
377663290219157,2048,1563101220000,perspective,rVf7apWjcwB-pwaVLmpkGw,14.573042826301,120.98360513403,4000,3000,,,,,train
1600917824097511,2048,1712462653400,perspective,Ci7jYdyfz1utO5voARVqwT,14.569481259934,120.98444951668,3840,2160,,,,,train
1713554935652864,2048,1646743226298,fisheye,bIv8X0K3J76lFZWVYmS2gN,14.569398145717,120.98424999015,3840,2160,,,,,train
1482521899342074,2048,1712465472000,perspective,QZmxkgnatLWNyr51bo3cPC,14.569426240631,120.98799345652,3840,2160,,,,,train
305516652598091,2048,1712463033800,perspective,LjF8mQcy2x6iKVRHNGXZgb,14.57017014316,120.9906252998,3840,2160,,,,,train
447501090506680,2048,1646457481797,fisheye,qcG9HprYMzmKl1Nu48UADa,14.574220587122,120.99368227459,3840,2160,,,,,train
1153024342496866,2048,1712463445600,perspective,6H9KJBZjDEzUdwombpelX1,14.569882784477,120.98914702588,3840,2160,,,,,train
1191359792305380,2048,1712491835000,spherical,yshgUZnaTkiWxYFQER9tqJ,14.570049042153,120.99006922839,1024,1024,left,169.67752772824002,-10.0,80.0,train
4585991494747774,2048,1618615074099,perspective,pqjfmvrh0b4q2lh33rcid5,14.569976967139,120.98911392569,3264,2448,,,,,train
8138878182811675,2048,1712459306600,perspective,va2zfL3wuVJT4qF0UH5Gn9,14.569958535567,120.99276749029,3840,2160,,,,,train
123281916959655,2048,1646651725000,spherical,Gz2NKCBX7Un0bi3PAps8TS,14.570459227758,120.99283588061,1024,1024,forward,0.0,-10.0,80.0,train
739363911676809,2048,1712463437200,perspective,6H9KJBZjDEzUdwombpelX1,14.570053,120.989653,3840,2160,,,,,train
1116982862842128,2048,1712464538000,perspective,t4rLvkchVu658IxisCdynG,14.573146601357,120.98856751954,3840,2160,,,,,train
1722514694619639,2048,1636462067000,spherical,01kQ2XUH3hxByuAsZNtSpq,14.574125959154,120.99371725924,1024,1024,right,90.0,-10.0,80.0,train
419337217659117,2048,1712490305000,spherical,7Ht6hPQFOXIl5DgnZreSUN,14.574135804131,120.99475453009,1024,1024,forward,342.17908469365,-10.0,80.0,train
1498021481093221,2048,1712459625800,perspective,2x6pXGnCzJU1I0iLEr4yvQ,14.573536271652,120.99409716985,3840,2160,,,,,train
819024876782123,2048,1712485013000,spherical,WJmXwKnokYsfNBTj3dEVc7,14.569258305667,121.00053063098,1024,1024,right,247.67690179867,-10.0,80.0,train
412609191618059,2048,1712554893000,perspective,QyDnSP3r1dpHObuGECq7lM,14.573691039172,121.00208752692,3840,2160,,,,,train
436241945675589,2048,1712547170600,perspective,CwLc0qGOyWKsUxbFV1auHM,14.569153804655,121.00202562027,3840,2160,,,,,train
3607501369504344,2048,1712547704200,perspective,MeQSt8cP0gYrxUXfaJFTWB,14.569087523394,121.00634823787,3840,2160,,,,,train
719426135722820,2048,1646786317791,fisheye,AP738quIwZWUmSNjFvkVl6,14.573012853699,121.00768580384,3840,2160,,,,,train
147973124383208,2048,1646788059297,fisheye,v4JbrPOfSX8ZGoAljxTNqH,14.569032250625,121.00616148245,3840,2160,,,,,train
414398124771529,2048,1712545561800,perspective,eJOxCTUPd3BwuXlb0jGoS2,14.573693420575,121.00364711316,3840,2160,,,,,train
974802617603491,2048,1712554868000,perspective,QyDnSP3r1dpHObuGECq7lM,14.573959631471,121.00244706835,3840,2160,,,,,train
122425067046802,2048,1646815115000,spherical,Du0mv2Le5zrX6KkUqoyx3C,14.573067932164,121.00770550416,1024,1024,right,90.0,-10.0,80.0,train
957068702761935,2048,1712549935000,perspective,wVFzixJ7E6qCo5dAN2aQHp,14.57275332072,121.00723553108,3840,2160,,,,,train
285096638007884,2048,1712549695600,perspective,0SYMJGXIlukUPEy76FZnf2,14.57339451432,121.00753808199,3840,2160,,,,,train
181080374246349,2048,1646787707799,fisheye,OPDVzt3eA4Mwu9fiposGbm,14.573076026015,121.01229151199,3840,2160,,,,,train
740309224846385,2048,1712368117600,perspective,pyUo5cesXxPtFlKhu90LAB,14.569793980008,121.01647803309,3840,2160,,,,,train
1493672974567169,2048,1712365543400,perspective,6PD3whnijFgEmkt1HlYZzI,14.571216466673,121.01438372817,3840,2160,,,,,train
873744963354013,2048,1557049621000,perspective,6_trHjY6TPQJpmL2nuiWPg,14.572148899952,121.01240884046,4000,3000,,,,,train
741109649902622,2048,1557049354000,perspective,vCatCusINpQFz_ifBFINCA,14.571216645823,121.01319207331,4000,3000,,,,,train
908336760982438,2048,1712479015800,perspective,XR49lcMKQOZafd0mrV7t2F,14.571803229231,121.01182894385,3840,2160,,,,,train
290247939446050,2048,1557049696000,perspective,_Sf1koYF7mnh5zaBWZhpgw,14.571737450906,121.011649222,4000,3000,,,,,train
356282459887184,2048,1646816854795,fisheye,PD6JtCrkKoaReSXwjFLb7O,14.5733819184,121.0133030051,3840,2160,,,,,train
811218729505467,2048,1556706878000,perspective,c-Yb62kA8tYMKLwDZ2N7kA,14.571570646363,121.0247185892,4000,3000,,,,,train
308490281356166,2048,1646793198298,fisheye,mwFBGpsj84vhtf2OYTyaUA,14.569599362756,121.02459474918,3840,2160,,,,,train
830339894314314,2048,1632499251000,perspective,HXTb1isrNx0m8IQCYLh4SD,14.570157288924,121.02489100424,4608,2592,,,,,train
486944616442499,2048,1646836754000,spherical,8ZKyLWhER63VMoUen4I5NA,14.572677225561,121.02888589113,1024,1024,forward,0.0,-10.0,80.0,train
3451879448249021,2048,1560532568000,perspective,RQ3KrNAVpWcsuzMbOm0PXA,14.572880890859,121.02860964898,4000,3000,,,,,train
197602665519662,2048,1556707926000,perspective,ElaW0yfjkdSgh2d3lNMC5g,14.570041300655,121.02918961954,4000,3000,,,,,train
533424821504409,2048,1647194276000,spherical,5ptqxs19JSKlbv0RgPmhkC,14.57858477545,120.97465210675,1024,1024,forward,0.0,-10.0,80.0,train
781535512728089,2048,1563102608000,perspective,gI6ahS4oi0DgmAfe70FOdQ,14.578277091436,120.97906058662,4000,3000,,,,,train
158722013185700,2048,1646727032000,spherical,kCNcj8fy5ItlLZTWwzGdAV,14.577886550643,120.97847371231,1024,1024,right,90.0,-10.0,80.0,train
159235606470811,2048,1646465536793,fisheye,APzSDg9jrnmMkdsBNw6cq0,14.578147023359,120.9798860749,3840,2160,,,,,train
330345866745759,2048,1712469377400,perspective,sL4fFalObwk6uyz3m7AIGT,14.578700128972,120.97919640634,3840,2160,,,,,train
1001119874241615,2048,1712470385400,perspective,NrhAfscj8FSHb3CB4QRO5z,14.577631026566,120.97864201841,3840,2160,,,,,train
341924764626294,2048,1646451698299,fisheye,o9Ea7yjCDJsc8wPgxit3Nb,14.57829851949,120.98390458521,3840,2160,,,,,train
283528750171957,2048,1563103888000,perspective,Zb4ybZWocfuvn-tn-xB4Pw,14.57850018257,120.98321248626,4000,3000,,,,,train
681965379681412,2048,1646469564297,fisheye,7MarUDeLOks5dvz8pbWcNo,14.57345012193,120.98425568288,3840,2160,,,,,train
1696918657778919,2048,1712469917400,perspective,NGZ4uISVFCKrAO7Ml0t29d,14.574065746817,120.98295261474,3840,2160,,,,,train
710800106964660,2048,1646458625290,fisheye,ktzC95a4xby2diWRXr7GSQ,14.578350527092,120.98976521317,3840,2160,,,,,train
482531987443352,2048,1712464294200,perspective,TJjQS5iIEqz41CRADwslxX,14.573927,120.992613,3840,2160,,,,,train
1025049722377298,2048,1712650560000,spherical,hvplIwVb21kXWa4exiCRgU,14.578027949523,120.99332393495,1024,1024,forward,336.79267224977,-10.0,80.0,train
153128237184004,2048,1646453637796,fisheye,nuHBMmxvFrAYPVqbT8XJZC,14.578415913617,120.99262027091,3840,2160,,,,,train
478914424571519,2048,1712460730600,perspective,pOkomjE2U7YfGQna5hiHRN,14.57370078146,120.98964326775,3840,2160,,,,,train
333934518718253,2048,1646453622294,fisheye,mieqojvtQdIxk9a0DXFPKZ,14.578204440865,120.99309415624,3840,2160,,,,,train
1467582916927257,2048,1605791103000,equirectangular,1WmIhthHhLxmR0ACn9pvia,14.578205547188,120.99800212713,1024,1024,left,-90.0,-10.0,80.0,train
3189413267996595,2048,1646816130297,fisheye,VhPkYlFcXvdD6UfGrI0qOA,14.578361018283,121.00123116075,3840,2160,,,,,train
5098293706894571,2048,1646539436291,fisheye,R1yXJroiAeCqx9ZLb7H0I5,14.578334583565,120.9980851011,3840,2160,,,,,train
1180683566256264,2048,1712554863800,perspective,TALGNmkrjVvgxYOW3Rl2th,14.574010107706,121.00269439926,3840,2160,,,,,train
987788412317175,2048,1712552734800,perspective,jOXS7ViZ1PBEFv2zTupCge,14.577613344519,121.00307390772,3840,2160,,,,,train
1497763841096935,2048,1712553428600,perspective,pstUzhxrQPFaefKBISXnwd,14.577300228662,121.00240034708,3840,2160,,,,,train
8344373872245965,2048,1712545564400,perspective,eJOxCTUPd3BwuXlb0jGoS2,14.573681226577,121.00364788322,3840,2160,,,,,train
1092681088469619,2048,1712550915600,perspective,FvWKtRgA5ePrOEHoJDclYQ,14.573696588193,121.00366071321,3840,2160,,,,,train
1129074581695744,2048,1712550268800,perspective,MyDxQSjoL9BlH6wNFbG2I1,14.573968404074,121.00356124921,3840,2160,,,,,train
1269205350577908,2048,1712550525000,perspective,SfJjx0ZMdOkarnpFEeIQw3,14.573838,121.00372,3840,2160,,,,,train
1395463567823861,2048,1712549177600,perspective,kmhSjGb2K3uAF0swdXJvnI,14.574585358053,121.00731023556,3840,2160,,,,,train
682585350637996,2048,1712549633600,perspective,DIbemh6v9tj1PQu0qws4ZS,14.573692124592,121.00719427362,3840,2160,,,,,train
